phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
bert,finnhub,schema_alter,bert,1,1753426110,0.8245019,0.8245018720626831,9.770700205847904,9.770700205847913,9.770700205847913,2090.2274626185285,1196.042079012841,2500,2398,102,45.95997999422252,1008.7066050618887,64,408
bert,openf1,qwen,bert,1,3260074454,0.88612264,0.8861226439476013,6.409124687447069,6.40912468744708,6.40912468744708,1908.1419169800035,1310.1750859059393,2500,2346,154,74.67232807539403,1023.9544340875,64,1540
bert,finnhub,qwen,bert,1,1301935308,0.817857,0.8178570866584778,7.639637915417552,7.639637915417552,7.639637915417552,1906.7162096638992,1311.1547420267016,2500,2370,130,86.5865689702332,1080.3005590569228,64,520
bert,finnhub,json_manip,bert,1,3091342568,0.8052908,0.8052908182144165,8.170213937898241,8.17021393789823,8.17021393789823,1493.8705516037535,1673.5051088035107,2500,2339,161,273.11411080881953,1336.9881559628993,64,644
bert,openf1,schema_alter,bert,1,871865710,0.9577638,0.9577637910842896,12.162756368828312,12.162756368828317,12.162756368828317,1584.033925364567,1578.2490260899067,2500,2392,108,84.65759409591556,1406.2919148709625,64,1080
bert,openf1,json_manip,bert,1,1925043681,0.95305246,0.9530524611473083,8.431007387116551,8.431007387116551,8.431007387116551,1430.9801278751597,1747.0543100498617,2500,2337,163,69.17082006111741,1485.8697010204196,64,1630
bert,spacex,qwen,bert,1,1869236560,0.8717435,0.8717435002326965,4.489269357405761,4.4892693574057665,4.4892693574057665,3307.822278188205,755.784256150946,2500,2363,137,19.60305613465607,711.7039661388844,64,548
bert,spacex,json_manip,bert,1,1880403096,0.9398552,0.9398552179336548,3.2805112005798556,3.280511200579855,3.280511200579855,3378.9075568167073,739.8841069079936,2500,2316,184,19.626643043011427,697.6144909858704,64,736
bert,spacex,schema_alter,bert,1,2306848957,0.8402778,0.8402777910232544,4.866175376163374,4.8661753761633815,4.8661753761633815,3344.889104856338,747.4089339375496,2500,2428,72,19.538341090083122,430.04278908483684,64,288
bert,openweather,qwen,bert,1,2826526034,0.84869134,0.8486914038658142,3.862416047481033,3.8624160474810365,3.8624160474810365,5332.62936030782,468.81188079714775,2500,2393,107,19.99002997763455,424.04616600833833,64,428
bert,openweather,json_manip,bert,1,1388894160,0.8695428,0.8695427775382996,5.18713932915671,5.18713932915672,5.18713932915672,1113.61816110544,2244.9346529319882,2500,2351,149,19.783758092671633,2202.453453792259,64,596
bert,openweather,schema_alter,bert,1,3176273455,0.8425926,0.8425925970077515,41.287991110476916,41.28799111047691,41.28799111047691,668.7860680863596,3738.1161469966173,2500,2446,54,19.55772889778018,3696.1202220991254,64,216
bert,clinical,qwen,bert,1,608992924,0.90708506,0.9070850610733032,80.89188031107187,80.89188031107187,80.89188031107187,163.10304887559735,15327.733094105497,2500,2375,125,24.284800980240107,15277.134305099025,64,625
bert,clinical,json_manip,bert,1,2268059618,0.9406312,0.9406312108039856,94.96031998714898,94.96031998714898,94.96031998714898,116.85673053456195,21393.718518083915,2500,2340,160,23.50442111492157,21345.14182503335,64,800
bert,clinical,schema_alter,bert,1,623136646,0.8181815,0.8181815147399902,301.1675592561282,301.1675592561281,301.1675592561281,110.52966299962402,22618.362638168037,2500,2434,66,23.145782062783837,22570.712730055675,64,330
