timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:05:38.050768Z,finnhub,1,short,100hz,json,high,1,100.0,30000,22.765205207979307,22.765284250024706,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,339,0.31563421828908556,1.0,145.07304099970497,0.06893079466101724,0.6426947135044749,0.6550298846858783,"{""levenshtein_latency"": 0.001596626168224299, ""regex_latency"": 0.03189057009345794, ""bert_latency"": 136.78063663559374, ""gemma_latency"": 7.875883551673511, ""levenshtein_confidence"": 1.8676507673438338, ""regex_confidence"": 0.0, ""bert_confidence"": 0.5990978181217099, ""gemma_confidence"": 0.9199999999999999}"
