timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:09:16.128979Z,openf1,3,short,100hz,json,high,1,100.0,30000,14.561701708997134,14.561854083003709,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,345,0.30144927536231886,1.0,144.91283299867064,0.06900700091959237,0.6391637190244982,0.6507858327466345,"{""levenshtein_latency"": 0.0011778557692307691, ""regex_latency"": 0.023320923076923076, ""bert_latency"": 131.9716429998852, ""gemma_latency"": 7.9300571918653215, ""levenshtein_confidence"": 1.7019296522145413, ""regex_confidence"": 0.0, ""bert_confidence"": 0.6176001323022268, ""gemma_confidence"": 0.9299999999999999}"
