timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:09:00.911006Z,openf1,2,short,100hz,json,high,1,100.0,30000,13.352471165999305,13.352522500004852,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,323,0.3219814241486068,1.0,131.49604201316833,0.07604791632434516,0.6457049393020207,0.6580016146932338,"{""levenshtein_latency"": 0.0013117019230769232, ""regex_latency"": 0.026228403846153846, ""bert_latency"": 120.77476804915932, ""gemma_latency"": 7.49756368475993, ""levenshtein_confidence"": 1.800347484863863, ""regex_confidence"": 0.0, ""bert_confidence"": 0.5985987275637858, ""gemma_confidence"": 0.9299999999999999}"
