phase,api,chaos_method,reconciler,n_iterations,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,hosseini_mean,hosseini_std,hosseini_min,hosseini_max,latency_mean_ms,latency_std_ms,throughput_mean_pps,throughput_std_pps,throughput_min_pps,throughput_max_pps,total_time_mean_ms,total_time_std_ms,fast_path_latency_mean_ms,fast_path_latency_std_ms,gpu_latency_mean_ms,gpu_latency_std_ms,packets_clean_mean,packets_drifted_mean,batch_size
fast,finnhub,schema_alter,regex,1,0.8242914979757087,0.0,0.8242914979757087,0.8242914979757087,0.8242914979757087,0.0,0.8242914979757087,0.8242914979757087,0.11490552704064892,0.0,2037.1961620747759,0.0,2037.1961620747759,2037.1961620747759,245.43537304271013,0.0,0.29584800358861685,0.0,1.9873289857059717,0.0,487.0,13.0,32
fast,spacex,qwen,levenshtein,1,0.9642857142857143,0.0,0.9642857142857143,0.9642857142857143,0.9642857142857144,0.0,0.9642857142857144,0.9642857142857144,0.4983229166828096,0.0,1709.087512066859,0.0,1709.087512066859,1709.087512066859,292.553772975225,0.0,0.2796389744617045,0.0,13.893096009269357,0.0,475.0,25.0,32
fast,openf1,json_manip,levenshtein,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72015.16552007003,0.0,72015.16552007003,72015.16552007003,6.942982028704137,0.0,0.208197976462543,0.0,0.0016299891285598278,0.0,500.0,0.0,32
fast,openf1,qwen,levenshtein,1,0.9489473684210527,0.0,0.9489473684210527,0.9489473684210527,0.9489473684210528,0.0,0.9489473684210528,0.9489473684210528,0.14797523152083158,0.0,21655.646019449305,0.0,21655.646019449305,21655.646019449305,23.088667017873377,0.0,0.2565580070950091,0.0,9.736098989378661,0.0,475.0,25.0,32
fast,finnhub,qwen,regex,1,0.8315789473684212,0.0,0.8315789473684212,0.8315789473684212,0.8315789473684212,0.0,0.8315789473684212,0.8315789473684212,0.27994595913459425,0.0,11500.675013763059,0.0,11500.675013763059,11500.675013763059,43.475708982441574,0.0,0.33821898978203535,0.0,7.335561036597937,0.0,477.0,23.0,32
fast,openf1,json_manip,regex,1,0.8271468144044324,0.0,0.8271468144044324,0.8271468144044324,0.8271468144044325,0.0,0.8271468144044325,0.8271468144044325,0.38216010924722804,0.0,25393.77491552182,0.0,25393.77491552182,25393.77491552182,19.689865002874285,0.0,0.22938899928703904,0.0,7.97938700998202,0.0,481.0,19.0,32
fast,finnhub,schema_alter,levenshtein,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14870401355437934,0.0,40078.38380031896,0.0,40078.38380031896,40078.38380031896,12.475552968680859,0.0,0.26433897437527776,0.0,0.34000800224021077,0.0,498.0,2.0,32
fast,spacex,qwen,regex,1,0.8285714285714288,0.0,0.8285714285714288,0.8285714285714288,0.8285714285714288,0.0,0.8285714285714288,0.8285714285714288,0.592031676787883,0.0,13165.080795191157,0.0,13165.080795191157,13165.080795191157,37.97925799153745,0.0,0.3674280014820397,0.0,16.26219297759235,0.0,475.0,25.0,32
fast,openf1,schema_alter,levenshtein,1,0.4605263157894737,0.0,0.4605263157894737,0.4605263157894737,0.4605263157894737,0.0,0.4605263157894737,0.4605263157894737,0.146951868373435,0.0,38756.25892179032,0.0,38756.25892179032,38756.25892179032,12.901142006739974,0.0,0.2668389934115112,0.0,1.375072984956205,0.0,492.0,8.0,32
fast,openf1,qwen,regex,1,0.8315789473684212,0.0,0.8315789473684212,0.8315789473684212,0.8315789473684213,0.0,0.8315789473684213,0.8315789473684213,0.336516157258302,0.0,23956.159481579183,0.0,23956.159481579183,23956.159481579183,20.871458982583135,0.0,0.24723901879042387,0.0,9.412309969775379,0.0,475.0,25.0,32
fast,openf1,schema_alter,regex,1,0.8315789473684213,0.0,0.8315789473684213,0.8315789473684213,0.8315789473684213,0.0,0.8315789473684213,0.8315789473684213,0.11906225699931383,0.0,14919.119583849197,0.0,14919.119583849197,14919.119583849197,33.51404197746888,0.0,0.29445800464600325,0.0,0.6316369981504977,0.0,496.0,4.0,32
fast,spacex,json_manip,levenshtein,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23474.55641638967,0.0,23474.55641638967,23474.55641638967,21.299657004419714,0.0,0.32438902417197824,0.0,0.0018299906514585018,0.0,500.0,0.0,32
fast,finnhub,json_manip,levenshtein,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18362.49514365488,0.0,18362.49514365488,18362.49514365488,27.22941496176645,0.0,0.25111896684393287,0.0,0.002129992935806513,0.0,500.0,0.0,32
fast,finnhub,qwen,levenshtein,1,0.9473684210526315,0.0,0.9473684210526315,0.9473684210526315,0.9473684210526314,0.0,0.9473684210526314,0.9473684210526314,1.4658043813972694,0.0,10551.878428315591,0.0,10551.878428315591,10551.878428315591,47.38492803880945,0.0,0.26930804597213864,0.0,35.017864021938294,0.0,477.0,23.0,32
fast,finnhub,json_manip,regex,1,0.8289473684210528,0.0,0.8289473684210528,0.8289473684210528,0.8289473684210527,0.0,0.8289473684210527,0.8289473684210527,0.43304706559865735,0.0,26096.131437183503,0.0,26096.131437183503,26096.131437183503,19.15992802241817,0.0,0.28458895394578576,0.0,7.537438999861479,0.0,484.0,16.0,32
