_label,actual_device,api_name,averages_bert_latency,averages_gemma_confidence,averages_gemma_latency,averages_levenshtein_latency,averages_regex_latency,chaos_level,chaos_metadata_drift_type,chaos_metadata_level,chaos_metadata_mutated_len,chaos_metadata_original_len,chaos_metadata_strategy,chaos_metadata_temperature,chaos_strategy,concurrency,detection_rate,device_cloud,device_device,device_hardware,drift_detected,drift_type_count,drift_types_extra_keys,drift_types_merged_fields,drift_types_missing_keys,drift_types_nested_corruption,drift_types_renamed_keys,drift_types_split_fields,drift_types_type_mismatch,drift_types_value_contradiction,elapsed_seconds,fallback_used,frequency_profile,p95_latency_ms,packet_count,packet_profile,packet_size,reconciled_ok,reconciliation_winner,recovery_score,repair_rate,resilience_P,resilience_P2,run_number,throughput_bytes_per_sec,throughput_pps,timing_us,total_runtime_sec
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,type_mismatch,high,144,169,json,0.2648406457645486,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.018392,False,100hz,18.392,1,short,30000,True,canonical,0.5,1.0,0.649043062200957,0.6696715963462374,3,100000000,54.371465854719446,18392,0.018392
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,merged_fields,high,163,169,json,0.2681011625268632,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.018952,False,100hz,18.952,1,short,30000,True,canonical,0.5,1.0,0.6402068383284086,0.6624419586323343,4,100000000,52.764879696074296,18952,0.018952
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,value_contradiction,high,144,144,json,0.8544660295317483,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.019433,False,100hz,19.433,1,short,30000,True,canonical,0.5,1.0,0.6330237225338342,0.656564863891319,1,100000000,51.45885864251531,19433,0.019433
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,missing_keys,high,116,144,json,0.21728609809999508,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.020638,False,100hz,20.638,1,short,30000,True,canonical,0.5,1.0,0.6164986917336951,0.6430443841457505,2,100000000,48.45430758794457,20638,0.020638
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,nested_corruption,high,153,144,json,0.4181812446149482,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.01991,False,100hz,19.91,1,short,30000,True,canonical,0.5,1.0,0.626243093922652,0.6510170768458061,3,100000000,50.22601707684581,19910,0.01991
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,value_contradiction,high,144,144,json,0.7510819228034278,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.021194,False,100hz,21.194,1,short,30000,True,canonical,0.5,1.0,0.6095074077569123,0.6373242427102009,4,100000000,47.18316504671133,21194,0.021194
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,missing_keys,medium,132,154,json,0.15565972690268792,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.019986,False,100hz,19.986,1,short,30000,True,canonical,0.5,1.0,0.6251926348443911,0.650157610327229,1,100000000,50.035024517162014,19986,0.019986
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,nested_corruption,medium,194,154,json,0.8290016608720049,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.019343,False,100hz,19.343,1,short,30000,True,canonical,0.5,1.0,0.6343405883265264,0.6576422995398852,2,100000000,51.698288786641164,19343,0.019343
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,type_mismatch,medium,63,154,json,0.18776665390945999,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.019157,False,100hz,19.157,1,short,30000,True,canonical,0.5,1.0,0.637101320666075,0.6599010805449705,3,100000000,52.20024012110456,19157,0.019157
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,extra_keys,medium,182,154,json,0.8996112913910245,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.020909,False,100hz,20.909,1,short,30000,True,canonical,0.5,1.0,0.6130446219331389,0.6402183270362045,4,100000000,47.826294896934336,20909,0.020909
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,split_fields,medium,184,155,json,0.1433061248275429,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.01938,False,100hz,19.38,1,short,30000,True,canonical,0.5,1.0,0.633797729618163,0.6571981424148606,1,100000000,51.59958720330237,19380,0.01938
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,nested_corruption,medium,164,155,json,0.6114248168400865,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.020778,False,100hz,20.778,1,short,30000,True,canonical,0.5,1.0,0.6147030513042642,0.6415752237943979,2,100000000,48.1278275098662,20778,0.020778
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,nested_corruption,medium,186,155,json,0.32094090159698563,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.019519,False,100hz,19.519,1,short,30000,True,canonical,0.5,1.0,0.631776730365285,0.6555445975715969,3,100000000,51.232132793688194,19519,0.019519
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,nested_corruption,medium,164,155,json,0.8751595506267876,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.019719,False,100hz,19.719,1,short,30000,True,canonical,0.5,1.0,0.6289188092702469,0.6532062984938384,4,100000000,50.712510776408536,19719,0.019719
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,renamed_keys,medium,171,169,json,0.24749657438358588,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,1,0,1,0,0,0,0,0,0.019428,False,100hz,19.428,1,short,30000,True,canonical,0.5,1.0,0.6330965616635783,0.6566244595429278,1,100000000,51.472102120650604,19428,0.019428
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,value_contradiction,medium,170,169,json,0.5540589582115426,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.020237,False,100hz,20.237,1,short,30000,True,canonical,0.5,1.0,0.6217794139447546,0.6473649750457083,2,100000000,49.414438899046296,20237,0.020237
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,merged_fields,medium,165,169,json,0.1572433368000743,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.020188,False,100hz,20.188,1,short,30000,True,canonical,0.5,1.0,0.6224390727164653,0.6479046958589261,3,100000000,49.53437685753913,20188,0.020188
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,renamed_keys,medium,171,169,json,0.6116772602937687,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.020592,False,100hz,20.592,1,short,30000,True,canonical,0.5,1.0,0.617094017094017,0.6435314685314686,4,100000000,48.562548562548564,20592,0.020592
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,missing_keys,medium,117,144,json,0.24856483459600032,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.018818,False,100hz,18.818,1,short,30000,True,canonical,0.5,1.0,0.6422733552981188,0.6641327452439154,1,100000000,53.14061005420342,18818,0.018818
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,renamed_keys,medium,146,144,json,0.3827032277095078,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.019467,False,100hz,19.467,1,short,30000,True,canonical,0.5,1.0,0.632529408743001,0.6561604253351826,2,100000000,51.368983407818355,19467,0.019467
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,renamed_keys,medium,146,144,json,0.5056340173775082,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.019401,False,100hz,19.401,1,short,30000,True,canonical,0.5,1.0,0.6334905417246534,0.6569468068656255,3,100000000,51.54373485902788,19401,0.019401
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,type_mismatch,medium,80,144,json,0.5640282212911351,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.020341,False,100hz,20.341,1,short,30000,True,canonical,0.5,1.0,0.6203898530062435,0.6462280615505629,4,100000000,49.16179145568064,20341,0.020341
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,extra_keys,low,182,154,json,0.2628846902524325,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.019214,False,100hz,19.214,1,short,30000,True,canonical,0.5,1.0,0.6362496096596233,0.6592042260851463,1,100000000,52.04538357447695,19214,0.019214
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,merged_fields,low,152,154,json,0.6341817610862668,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.019209,False,100hz,19.209,1,short,30000,True,canonical,0.5,1.0,0.6363241189025978,0.6592651881930345,2,100000000,52.05893070956323,19209,0.019209
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,nested_corruption,low,194,154,json,0.5139097341215132,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.020436,False,100hz,20.436,1,short,30000,True,canonical,0.5,1.0,0.6191329027206889,0.6451996476805637,3,100000000,48.93325504012527,20436,0.020436
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,extra_keys,low,178,154,json,0.3254507463238302,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.020707,False,100hz,20.707,1,short,30000,True,canonical,0.5,1.0,0.6156106630608007,0.6423178152315641,4,100000000,48.29284782923649,20707,0.020707
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,extra_keys,low,182,155,json,0.4252761139542697,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.019138,False,100hz,19.138,1,short,30000,True,canonical,0.5,1.0,0.6373863517608945,0.6601342878043682,1,100000000,52.252063956526285,19138,0.019138
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,renamed_keys,low,159,155,json,0.7846049115570274,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,1,0,1,0,0,0,0,0,0.020093,False,100hz,20.093,1,short,30000,True,canonical,0.5,1.0,0.6237271686657044,0.6489585925446674,2,100000000,49.76857612103718,20093,0.020093
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,nested_corruption,low,164,155,json,0.1445264321994972,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.020463,False,100hz,20.463,1,short,30000,True,canonical,0.5,1.0,0.618777794067341,0.6449091042369154,3,100000000,48.86868983042565,20463,0.020463
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,renamed_keys,low,157,155,json,0.3480483319335582,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.020524,False,100hz,20.524,1,short,30000,True,canonical,0.5,1.0,0.6179789514714481,0.6442555057493666,4,100000000,48.723445722081465,20524,0.020524
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,type_mismatch,low,144,169,json,0.1723158787600191,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.019017,False,100hz,19.017,1,short,30000,True,canonical,0.5,1.0,0.6392149129726035,0.6616303833412209,1,100000000,52.58452963138245,19017,0.019017
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,merged_fields,low,163,169,json,0.3711862591740003,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.019434,False,100hz,19.434,1,short,30000,True,canonical,0.5,1.0,0.6330091592055161,0.6565529484408769,2,100000000,51.456210764639295,19434,0.019434
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,type_mismatch,low,93,169,json,0.24698428242760828,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.020078,False,100hz,20.078,1,short,30000,True,canonical,0.5,1.0,0.6239316665006475,0.6491259089550753,3,100000000,49.80575754557227,20078,0.020078
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,type_mismatch,low,144,169,json,0.34814500434508433,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.019766,False,100hz,19.766,1,short,30000,True,canonical,0.5,1.0,0.6282555904077709,0.6526636648790852,4,100000000,50.59192552868562,19766,0.019766
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,missing_keys,low,117,144,json,0.1276571601455596,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.020125,False,100hz,20.125,1,short,30000,True,canonical,0.5,1.0,0.6232919254658384,0.6486024844720497,1,100000000,49.68944099378882,20125,0.020125
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,type_mismatch,low,132,144,json,0.4446536745839146,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.019741,False,100hz,19.741,1,short,30000,True,canonical,0.5,1.0,0.6286079732536345,0.6529519781166101,2,100000000,50.65599513702446,19741,0.019741
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,missing_keys,low,55,144,json,0.3397713234518095,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.019079,False,100hz,19.079,1,short,30000,True,canonical,0.5,1.0,0.6382750668274018,0.6608614183133288,3,100000000,52.41364851407307,19079,0.019079
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,type_mismatch,low,132,144,json,0.4404355216485447,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.020134,False,100hz,20.134,1,short,30000,True,canonical,0.5,1.0,0.6231697625906427,0.6485025330287075,4,100000000,49.66722956193504,20134,0.020134
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,extra_keys,high,178,154,schema,0.2625354956350274,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.019483,False,100hz,19.483,1,short,30000,True,canonical,0.5,1.0,0.632297387465996,0.6559705897449059,1,100000000,51.32679772109018,19483,0.019483
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,missing_keys,high,138,154,schema,0.8215618264148865,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.01987,False,100hz,19.87,1,short,30000,True,canonical,0.5,1.0,0.6267991947659788,0.6514720684448918,2,100000000,50.32712632108707,19870,0.01987
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,split_fields,high,154,154,schema,0.18477229395143713,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.019537,False,100hz,19.537,1,short,30000,True,canonical,0.5,0.0,0.3815171213594718,0.35533219020320417,3,100000000,51.184931156267595,19537,0.019537
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,renamed_keys,high,156,154,schema,0.22703297465665068,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.019855,False,100hz,19.855,1,short,30000,True,canonical,0.5,1.0,0.6270083102493075,0.6516431629312516,4,100000000,50.365147318055904,19855,0.019855
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,merged_fields,high,155,155,schema,0.19249465794871964,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.020571,False,100hz,20.571,1,short,30000,True,canonical,0.5,0.0,0.36736668125030386,0.3437545573866122,1,100000000,48.61212386369161,20571,0.020571
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,missing_keys,high,127,155,schema,0.8782317682514543,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.019449,False,100hz,19.449,1,short,30000,True,canonical,0.5,1.0,0.632790888991722,0.6563743637204997,2,100000000,51.41652527122217,19449,0.019449
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,renamed_keys,high,157,155,schema,0.17824407461037675,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.021331,False,100hz,21.331,1,short,30000,True,canonical,0.5,1.0,0.6078407013267075,0.6359605738127608,3,100000000,46.88012751394684,21331,0.021331
NO_BERT,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,extra_keys,high,183,155,schema,0.6062992096559998,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.024036,False,100hz,24.036,1,short,30000,True,canonical,0.5,1.0,0.5788234315193876,0.6122191712431353,4,100000000,41.60426027625229,24036,0.024036
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,split_fields,high,169,169,schema,0.26176972331256493,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.018973,False,100hz,18.973,1,short,30000,True,canonical,0.5,0.0,0.38988562694355133,0.36217914931745115,1,100000000,52.706477626100245,18973,0.018973
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,missing_keys,high,132,169,schema,0.1962862449228438,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.01983,False,100hz,19.83,1,short,30000,True,canonical,0.5,1.0,0.6273575390821987,0.651928895612708,2,100000000,50.42864346949067,19830,0.01983
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,missing_keys,high,132,169,schema,0.618891395744575,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.019291,False,100hz,19.291,1,short,30000,True,canonical,0.5,1.0,0.6351070447358872,0.6582694002384532,3,100000000,51.83764449743404,19291,0.019291
NO_BERT,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,split_fields,high,169,169,schema,0.23143114096450237,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.01995,False,100hz,19.95,1,short,30000,True,canonical,0.5,0.0,0.3756892230576441,0.3505639097744361,4,100000000,50.12531328320802,19950,0.01995
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,extra_keys,high,172,144,schema,0.25353466095225785,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.021498,False,100hz,21.498,1,short,30000,True,canonical,0.5,1.0,0.6058377523490557,0.6343217973765001,1,100000000,46.51595497255559,21498,0.021498
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,nested_corruption,high,157,144,schema,0.35138720339569607,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.019534,False,100hz,19.534,1,short,30000,True,canonical,0.5,1.0,0.6315603563018327,0.6553675642469541,2,100000000,51.19279205487867,19534,0.019534
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,nested_corruption,high,153,144,schema,0.6901022409324512,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.021627,False,100hz,21.627,1,short,30000,True,canonical,0.5,1.0,0.6043117399546862,0.633073241781107,3,100000000,46.23849817357932,21627,0.021627
NO_BERT,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,value_contradiction,high,144,144,schema,0.6445608414250218,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.020248,False,100hz,20.248,1,short,30000,True,canonical,0.5,0.0,0.3716317661003556,0.3472441722639273,4,100000000,49.387593836428294,20248,0.020248
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,nested_corruption,medium,163,154,schema,0.5953474227471308,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.021138,False,100hz,21.138,1,short,30000,True,canonical,0.5,1.0,0.610194909641404,0.6378867442520579,1,100000000,47.3081653893462,21138,0.021138
NO_BERT,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,type_mismatch,medium,148,154,schema,0.5384275324739735,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.020469,False,100hz,20.469,1,short,30000,True,canonical,0.5,1.0,0.6186990082563877,0.6448446431188627,2,100000000,48.854365137525036,20469,0.020469
