phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,openf1,json_manip,quantum_routed,1,1925043681,0.91260785,0.9126078486442566,14.041101326451757,0.04966696724295616,838.6504459194839,889.9158318138475,2809.254438034259,2500,2337,163,81.17078500799835,2543.2441709563136,64,1630
quantum,openf1,schema_alter,quantum_routed,1,871865710,0.8767012,0.8767011761665344,26.74949245729013,0.05411496385931969,823.4623859170824,815.3902115710937,3066.0166930174455,2500,2403,97,70.76839404180646,2806.618215981871,64,970
quantum,finnhub,qwen,quantum_routed,1,1301935308,0.7614506,0.7614505887031555,20.548258995005785,0.009487965144217014,843.0890419986099,718.5946763232588,3479.0126929292455,2500,2354,146,188.3164260070771,3219.424829003401,64,584
quantum,finnhub,json_manip,quantum_routed,1,3091342568,0.77633286,0.7763328552246094,19.765509332915,0.009117997251451015,827.434016042389,660.0261314384597,3787.7288199961185,2500,2333,167,120.78389606904238,3571.4634200558066,64,668
quantum,openf1,qwen,quantum_routed,1,3260074454,0.8389282,0.83892822265625,24.762689919930093,0.0473919790238142,835.5411569355056,572.8283335671532,4364.309258991852,2500,2342,158,74.73116798792034,4088.2569000823423,64,1580
quantum,finnhub,schema_alter,quantum_routed,1,1753426110,0.7874228,0.787422776222229,41.65114343188526,0.02692197449505329,851.1616350151598,510.9958896849963,4892.407258972526,2500,2395,105,43.12639404088259,4549.17203693185,64,420
quantum,spacex,schema_alter,quantum_routed,1,2306848957,0.7840276,0.784027636051178,35.91346121781195,0.029857968911528587,373.52828006260097,928.6594977303467,2692.0523680746555,2500,2428,72,24.86270002555102,2644.7898930637166,64,288
quantum,spacex,qwen,quantum_routed,1,1869236560,0.81793296,0.8179329633712769,27.0158968981437,0.009568990208208561,370.8393860142678,646.711305801879,3865.7125328900293,2500,2363,137,20.224437001161277,3821.1090059485286,64,548
quantum,openweather,schema_alter,quantum_routed,1,3176273455,0.826852,0.826852023601532,35.04096427975498,0.02575002145022154,121.00669892970473,1255.0136358275668,1992.010228917934,2500,2446,54,19.834159058518708,1949.7540830634534,64,216
quantum,openweather,qwen,quantum_routed,1,2826526034,0.8205422,0.8205422759056091,26.487624657853882,0.01012999564409256,121.93216301966459,842.067659094504,2968.8825749326497,2500,2393,107,19.902482046745718,2924.3527500657365,64,428
quantum,spacex,json_manip,quantum_routed,1,1880403096,0.8716978,0.8716977834701538,74.1730185083883,0.00920705497264862,5773.736870032735,180.78130872781435,13828.86326906737,2500,2316,184,19.82289692386985,13785.448987036943,64,736
