phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
cohere,openf1,qwen,cohere,1,3260074454,0.8006329113924051,0.8006329113924051,463.4952288796268,285.2883750165347,1051.767333992757,34.11612684020301,73279.12724998896,2500,2342,158,17.134708003140986,73240.78570900019,8,1556
cohere,openf1,json_manip,cohere,1,1925043681,0.945398773006135,0.9453987730061351,467.16577636236553,291.2244999897666,1387.8813330084085,32.814627413167294,76185.53666700609,2500,2337,163,14.39783300156705,76155.53774998989,8,1611
cohere,openf1,schema_alter,cohere,1,871865710,0.7722222222222223,0.7722222222222221,487.7346662871315,307.75516701396555,1230.4057080182247,47.43369267224155,52705.1523750124,2500,2392,108,12.174125004094094,52680.62154200743,8,1061
cohere,finnhub,qwen,cohere,1,1301935308,0.6961538461538461,0.6961538461538461,368.9523313678085,248.78383398754522,1241.710417001741,52.09580774721519,47988.50633300026,2500,2370,130,8.39754199841991,47968.67712499807,8,495
cohere,finnhub,json_manip,cohere,1,3091342568,0.8298192771084337,0.8298192771084337,382.51449193308235,237.19829198671505,925.4800420021638,39.353669602907885,63526.477333012735,2500,2334,166,8.940333005739376,63503.147749986965,8,650
cohere,finnhub,schema_alter,cohere,1,1753426110,0.6225490196078431,0.6225490196078431,371.2214264897721,246.83287501102313,890.8152499934658,65.98561462134738,37887.04574998701,2500,2398,102,7.659708004212007,37868.7926660059,8,388
cohere,spacex,qwen,cohere,1,1869236560,0.7518248175182481,0.7518248175182481,394.204408999993,240.07108301157132,945.9650419885293,46.2711367581336,54029.362041997956,2500,2363,137,6.685250002192333,54011.924542021006,8,520
cohere,spacex,json_manip,cohere,1,1880403096,0.9551630434782609,0.9551630434782609,424.3083851845016,247.66404097317718,1473.4742089931387,32.01033742676834,78099.77029199945,2500,2316,184,7.608374988194555,78080.06354200188,8,715
cohere,spacex,schema_alter,cohere,1,2306848957,0.5347222222222222,0.5347222222222222,415.3488373198747,233.50591701455414,1046.229958999902,83.53372191666685,29928.033165982924,2500,2428,72,7.993291976163164,29907.825542002684,8,265
cohere,openweather,qwen,cohere,1,2826526034,0.7780373831775701,0.77803738317757,430.8740459039816,242.7343750023283,927.12404197664,54.198920688629116,46126.37979199644,2500,2393,107,7.434167026076466,46107.689416996436,8,403
cohere,openweather,json_manip,cohere,1,1388894160,0.87751677852349,0.87751677852349,391.9979292479806,241.413540992653,1079.8964160203468,42.78350846680616,58433.73041599989,2500,2351,149,8.385166991502047,58412.62270900188,8,579
cohere,openweather,schema_alter,cohere,1,3176273455,0.4722222222222222,0.47222222222222215,399.1376844830854,257.025375001831,887.9263749986421,115.86206020443883,21577.382583986036,2500,2446,54,8.491999993566424,21555.6880000222,8,199
cohere,clinical,qwen,cohere,1,608992924,0.7616,0.7616,464.2415470480919,265.9607910027262,1161.6045419941656,43.06065718063256,58057.63691698667,2500,2375,125,9.127792000072077,58036.23379202327,8,604
cohere,clinical,json_manip,cohere,1,2268059618,0.96,0.96,386.4941879759499,265.6889590143692,1052.7310830075294,40.411437248205054,61863.674499996705,2500,2340,160,7.461541012162343,61847.022417001426,8,782
cohere,clinical,schema_alter,cohere,1,623136646,0.5151515151515151,0.5151515151515151,456.09330171172394,275.15554198180325,1069.5798750093672,82.96904426202043,30131.71987500391,2500,2434,66,10.37333399290219,30106.048458983423,8,300
cohere,hockey_nhl,qwen,cohere,1,587980450,0.9077548467792371,0.9077548467792372,668.3469498539495,380.8158750180155,1558.6070000135805,29.331519935999427,85232.54183400422,2500,2377,123,2361.0395420109853,82296.54529198888,8,3174
cohere,hockey_nhl,json_manip,cohere,1,3055161910,0.9896049896049897,0.9896049896049897,643.0178477562574,375.6397920078598,1317.0828750007786,20.491321648647833,122002.86750000669,2500,2315,185,2380.0116660131607,119079.9262909859,8,4801
cohere,hockey_nhl,schema_alter,cohere,1,864844442,0.5716440422322775,0.5716440422322775,583.0006985491434,361.50162501144223,1333.1675410154276,76.52983445110056,32666.99866700219,2500,2449,51,2360.3113749995828,29753.31837500562,8,1315
