timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-25T05:29:29Z,openf1,2,long,1mhz,gemma,low,1,1000000,3000000,0,0,gpu,MPS,Apple Silicon (arm),local,cached,0,3000000,940,870,5,2,1.0,1.0,"{""levenshtein_latency"": 50, ""regex_latency"": 20, ""bert_latency"": 8400, ""gemma_latency"": 142500, ""levenshtein_confidence"": 950, ""regex_confidence"": 950, ""bert_confidence"": 950, ""gemma_confidence"": 950}"
