run_id,run_number,api,strategy,reconciler,avg_latency_ms,min_latency_ms,max_latency_ms,p95_latency_ms,accuracy,throughput_pps,resilience_P,resilience_P2,vram_allocated_mb,compute_utilization_pct,drift_packets_pct
,1,,,regex,0.011002201289842332,0.0036730000374518568,0.4619669999783582,0.01218404995597665,0.97604,90890.90207095553,0.9952080000000001,0.99401,15224.36962890625,0,4.981
,1,,,levenshtein,0.5070167345102493,0.12407399992753199,1.895064999985152,0.5219180500034781,0.97413,1972.3214875066121,0.994826,0.9935325,15224.36962890625,0,4.981
,1,,,bert,0.0010929244800001927,0.0,0.02194186870106791,0.0,0.96886,914976.302845576,0.9937720000000001,0.992215,15224.36962890625,0,4.981
,1,,,gemma,0.02750085313999989,0.0,0.5521151001806844,0.0,0.97604,36362.5082796251,0.9952080000000001,0.99401,15224.36962890625,0,4.981
,1,,,regex,0.010935643810028069,0.0036679999766420224,0.24107199988065986,0.012140050074549423,0.9762,91444.09029516784,0.9952399999999999,0.99405,15224.28759765625,0,4.986
,1,,,levenshtein,0.5031126311100377,0.12478400003601564,193.5663829999612,0.516150999948195,0.97381,1987.6265038181602,0.9947619999999999,0.9934525,15224.28759765625,0,4.986
,1,,,bert,0.0009601928800009318,0.0,0.019257779382289047,0.0,0.96883,1041457.4205122512,0.9937659999999999,0.9922075,15224.28759765625,0,4.986
,1,,,gemma,0.027516086939999695,0.0,0.5518669663056497,0.0,0.9762,36342.37681326395,0.9952399999999999,0.99405,15224.28759765625,0,4.986
,1,,,regex,0.011251217750061642,0.003648000074463198,0.3496510000786657,0.01271299993845787,0.976,88879.2682013928,0.9952000000000001,0.994,15224.6640625,0,5.077
,1,,,levenshtein,0.495617194790118,0.12296199997763324,1.1745950000658922,0.5107449999343316,0.97394,2017.686251631112,0.994788,0.9934850000000001,15224.6640625,0,5.077
,1,,,bert,0.03087509324999928,0.0,0.608136561946017,0.608136561946017,0.96771,32388.56614627466,0.9935419999999999,0.9919275,15224.6640625,0,5.077
,1,,,gemma,0.03280324750000091,0.0,0.6461147823518004,0.6461147823518004,0.976,30484.78660534974,0.9952000000000001,0.994,15224.6640625,0,5.077
,1,,,regex,0.010848049350119026,0.003914999979315326,0.33050700005787803,0.011902999972335238,0.98147,92182.47149558071,0.996294,0.9953675,15224.0078125,0,4.941
,1,,,levenshtein,0.5033293103800122,0.1232580000305461,1.2600039999597357,0.5183322500613484,0.97945,1986.7708463967713,0.9958899999999999,0.9948625,15224.0078125,0,4.941
,1,,,bert,0.0032859656700009055,0.0,0.06650406132363702,0.0,0.96447,304324.5427453673,0.9928939999999999,0.9911175,15224.0078125,0,4.941
,1,,,gemma,0.02539453714000046,0.0,0.5139554167172732,0.0,0.98147,39378.54801160522,0.996294,0.9953675,15224.0078125,0,4.941
