phase,api,chaos_method,reconciler,n_iterations,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,hosseini_mean,hosseini_std,hosseini_min,hosseini_max,latency_mean_ms,latency_std_ms,throughput_mean_pps,throughput_std_pps,throughput_min_pps,throughput_max_pps,total_time_mean_ms,total_time_std_ms,fast_path_latency_mean_ms,fast_path_latency_std_ms,gpu_latency_mean_ms,gpu_latency_std_ms,packets_clean_mean,packets_drifted_mean,batch_size
fast,openf1,qwen,levenshtein,1,0.8109142709142713,0.0,0.8109142709142713,0.8109142709142713,0.8109142709142713,0.0,0.8109142709142713,0.8109142709142713,0.05312697022995041,0.0,15048.510107128124,0.0,15048.510107128124,15048.510107128124,166.1294029909186,0.0,0.6867119809612632,0.0,20.9824739722535,0.0,2347.0,153.0,16
fast,openf1,schema_alter,levenshtein,1,0.7078787878787881,0.0,0.7078787878787881,0.7078787878787881,0.7078787878787881,0.0,0.7078787878787881,0.7078787878787881,0.10496634117449925,0.0,30022.851947183553,0.0,30022.851947183553,30022.851947183553,83.26990401837975,0.0,5.910708976443857,0.0,12.121049978304654,0.0,2401.0,99.0,16
fast,openf1,json_manip,levenshtein,1,0.9344152046783634,0.0,0.9344152046783634,0.9344152046783634,0.9344152046783634,0.0,0.9344152046783634,0.9344152046783634,0.28333251469371,0.0,16815.02710412933,0.0,16815.02710412933,16815.02710412933,148.67653703549877,0.0,5.819751997478306,0.0,56.90841400064528,0.0,2329.0,171.0,16
fast,openf1,schema_alter,regex,1,0.7981052631578938,0.0,0.7981052631578938,0.7981052631578938,0.7981052631578939,0.0,0.7981052631578939,0.7981052631578939,0.11942976546522818,0.0,27702.93829095321,0.0,27702.93829095321,27702.93829095321,90.24313499685377,0.0,0.733143009711057,0.0,18.52939499076456,0.0,2405.0,95.0,16
fast,openf1,qwen,regex,1,0.7696732026143764,0.0,0.7696732026143764,0.7696732026143764,0.7696732026143764,0.0,0.7696732026143764,0.7696732026143764,0.0998724485577078,0.0,16771.986016496394,0.0,16771.986016496394,16771.986016496394,149.05807800823823,0.0,0.8984539890661836,0.0,25.99220402771607,0.0,2347.0,153.0,16
fast,finnhub,json_manip,levenshtein,1,0.8031914893617021,0.0,0.8031914893617021,0.8031914893617021,0.8031914893617021,0.0,0.8031914893617021,0.8031914893617021,0.03739842709074629,0.0,43424.27883262254,0.0,43424.27883262254,43424.27883262254,57.57147999247536,0.0,0.5371730076149106,0.0,8.611268945969641,0.0,2312.0,188.0,16
fast,finnhub,qwen,levenshtein,1,0.7398648648648649,0.0,0.7398648648648649,0.7398648648648649,0.7398648648648649,0.0,0.7398648648648649,0.7398648648648649,0.04497062685471531,0.0,16147.739780626085,0.0,16147.739780626085,16147.739780626085,154.820428986568,0.0,0.5375830223783851,0.0,7.7027559746056795,0.0,2352.0,148.0,16
fast,finnhub,json_manip,regex,1,0.8680851063829815,0.0,0.8680851063829815,0.8680851063829815,0.8680851063829815,0.0,0.8680851063829815,0.8680851063829815,0.02543899438720434,0.0,45158.97667978681,0.0,45158.97667978681,45158.97667978681,55.35997898550704,0.0,0.5173739627934992,0.0,11.373850051313639,0.0,2312.0,188.0,16
fast,finnhub,schema_alter,regex,1,0.8100000000000009,0.0,0.8100000000000009,0.8100000000000009,0.8100000000000009,0.0,0.8100000000000009,0.8100000000000009,0.027292707024819472,0.0,60777.899270193666,0.0,60777.899270193666,60777.899270193666,41.13337298622355,0.0,0.5127849872224033,0.0,9.029680979438126,0.0,2390.0,110.0,16
fast,finnhub,schema_alter,levenshtein,1,0.5863636363636363,0.0,0.5863636363636363,0.5863636363636363,0.5863636363636363,0.0,0.5863636363636363,0.5863636363636363,0.009865965694189072,0.0,21442.264704291138,0.0,21442.264704291138,21442.264704291138,116.59216199768707,0.0,0.5337659968063235,0.0,1.800853991881013,0.0,2390.0,110.0,16
fast,spacex,qwen,regex,1,0.7345528455284548,0.0,0.7345528455284548,0.7345528455284548,0.7345528455284548,0.0,0.7345528455284548,0.7345528455284548,0.0709269188223331,0.0,36912.26917693895,0.0,36912.26917693895,36912.26917693895,67.72815802833065,0.0,0.6413650116883218,0.0,9.781258995644748,0.0,2377.0,123.0,16
fast,spacex,qwen,levenshtein,1,0.6964037543305837,0.0,0.6964037543305837,0.6964037543305837,0.6964037543305837,0.0,0.6964037543305837,0.6964037543305837,0.01055965856913992,0.0,16755.611033691253,0.0,16755.611033691253,16755.611033691253,149.20375001383945,0.0,0.6284989649429917,0.0,2.2026639780960977,0.0,2377.0,123.0,16
fast,spacex,json_manip,regex,1,0.82216216216216,0.0,0.82216216216216,0.82216216216216,0.82216216216216,0.0,0.82216216216216,0.82216216216216,0.08518372983294162,0.0,50805.147789946765,0.0,50805.147789946765,50805.147789946765,49.207611999008805,0.0,0.5832819733768702,0.0,17.400533019099385,0.0,2315.0,185.0,16
fast,spacex,schema_alter,regex,1,0.6957142857142866,0.0,0.6957142857142866,0.6957142857142866,0.6957142857142866,0.0,0.6957142857142866,0.6957142857142866,0.02804710030821817,0.0,49755.57576696365,0.0,49755.57576696365,49755.57576696365,50.24562496691942,0.0,0.632898008916527,0.0,2.469000988639891,0.0,2430.0,70.0,16
fast,openweather,qwen,levenshtein,1,0.7127192982456142,0.0,0.7127192982456142,0.7127192982456142,0.7127192982456142,0.0,0.7127192982456142,0.7127192982456142,0.012181711530214861,0.0,48026.71299439561,0.0,48026.71299439561,48026.71299439561,52.05436400137842,0.0,0.5235560238361359,0.0,2.2134649916552007,0.0,2386.0,114.0,16
fast,openweather,qwen,regex,1,0.8285087719298261,0.0,0.8285087719298261,0.8285087719298261,0.8285087719298262,0.0,0.8285087719298262,0.8285087719298262,0.0715589032328704,0.0,61707.09163023046,0.0,61707.09163023046,61707.09163023046,40.51398200681433,0.0,0.5540350102819502,0.0,9.157718974165618,0.0,2386.0,114.0,16
fast,openweather,json_manip,levenshtein,1,0.8163265306122449,0.0,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.0,0.8163265306122449,0.8163265306122449,0.011452898378388919,0.0,43214.898000674235,0.0,43214.898000674235,43214.898000674235,57.850420009344816,0.0,0.5368820275180042,0.0,8.882024965714663,0.0,2304.0,196.0,16
fast,openweather,json_manip,regex,1,0.9234693877551001,0.0,0.9234693877551001,0.9234693877551001,0.9234693877551001,0.0,0.9234693877551001,0.9234693877551001,0.024820611710013936,0.0,51496.530374763715,0.0,51496.530374763715,51496.530374763715,48.54695999529213,0.0,0.651804031804204,0.0,11.487189040053636,0.0,2304.0,196.0,16
fast,spacex,schema_alter,levenshtein,1,0.4928571428571429,0.0,0.4928571428571429,0.4928571428571429,0.4928571428571429,0.0,0.4928571428571429,0.4928571428571429,0.009293344503800784,0.0,91677.97909680054,0.0,91677.97909680054,91677.97909680054,27.26936200633645,0.0,0.5209600203670561,0.0,1.081197988241911,0.0,2430.0,70.0,16
fast,openweather,schema_alter,levenshtein,1,0.45098039215686275,0.0,0.45098039215686275,0.45098039215686275,0.45098039215686275,0.0,0.45098039215686275,0.45098039215686275,0.010970708293219408,0.0,26274.000816472475,0.0,26274.000816472475,26274.000816472475,95.15109698986635,0.0,5.694449006114155,0.0,0.9488509967923164,0.0,2449.0,51.0,16
