phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,spacex,schema_alter,quantum_routed,1,2306848957,0.21805555555555556,0.21805555555555556,0.005729291135341757,0.0,0.026221037842333317,35.08053748313321,71264.58655891474,2500,2428,72,163.0585810635239,70756.27012096811,256,288
quantum,openweather,schema_alter,quantum_routed,1,3176273455,0.499074074074074,0.49907407407407406,0.01137973137061905,0.0,0.04483701195567846,31.35502424164176,79732.03849990387,2500,2446,54,19.297596998512745,79559.06656500883,256,216
quantum,aviation_opensky,schema_alter,quantum_routed,1,3330513406,0.4079365079365078,0.4079365079365078,0.007088645361363888,0.0,0.017383950762450695,30.91597188761394,80864.35092799366,2500,2437,63,11563.486321945675,68010.20373101346,256,126
quantum,clinical,schema_alter,quantum_routed,1,623136646,0.39393939393939414,0.3939393939393942,0.013929897580634464,0.0,0.044956919737160206,30.18540935580106,82821.47081498988,2500,2434,66,31.228572013787925,81373.47286904696,256,330
quantum,hockey_nhl,schema_alter,quantum_routed,1,864844442,0.7520814157996542,0.7520814157996542,3.1757778523919673,0.0,188.6985779274255,36.46029480606101,68567.73959996644,2500,2435,65,13690.948731964454,43376.735966070555,256,1690
quantum,smartcity_transit,schema_alter,quantum_routed,1,4161577514,0.6245293329014453,0.6245293329014453,1.3859690856983566,0.0,103.34643197711557,28.994475143737738,86223.32315403037,2500,2418,82,1038.7227790197358,84881.82195194531,256,1640
quantum,football_uefa,schema_alter,quantum_routed,1,2773541159,0.5453930684699912,0.5453930684699912,0.07450269345849098,0.0,0.932603026740253,29.865032627959696,83709.93700705003,2500,2409,91,8799.350355984643,69300.48138892744,256,1183
quantum,finnhub,schema_alter,quantum_routed,1,1753426110,0.2950980392156863,0.2950980392156863,0.005306803858747669,0.0,0.02506899181753397,26.563944562893248,94112.52888594754,2500,2398,102,29.694376979023218,93893.4144040104,256,408
quantum,openweather,qwen,quantum_routed,1,2826526034,0.5817757009345795,0.5817757009345795,0.010748124011209078,0.0,0.036400044336915016,26.25416790277283,95222.97599597368,2500,2393,107,65.23427390493453,95060.07259397302,256,428
quantum,openf1,schema_alter,quantum_routed,1,871865710,0.5635909090909089,0.5635909090909089,0.04031274637038058,0.0,0.08117605466395617,25.564434671294585,97792.10970806889,2500,2390,110,270.330692990683,97328.40427500196,256,1100
quantum,clinical,qwen,quantum_routed,1,608992924,0.5156690801823545,0.5156690801823545,0.01734377820440362,0.0,0.3176849568262696,25.366683190050285,98554.46931195911,2500,2387,113,1270.5144069623202,97060.26043894235,256,565
quantum,football_uefa,qwen,quantum_routed,1,2470270663,0.5882971729125572,0.5882971729125572,0.08137684024902236,0.0,0.13856706209480762,26.290378672020584,95091.82165795937,2500,2383,117,8381.642477004789,79531.62174602039,256,1521
quantum,smartcity_transit,qwen,quantum_routed,1,961063833,0.7017339182909356,0.7017339182909356,0.14916744955357106,0.0,1.0719320271164179,25.18364336760027,99270.78316302504,2500,2374,126,167.42727695964277,98425.16107298434,256,2520
quantum,aviation_opensky,qwen,quantum_routed,1,2436039110,0.3779527559055116,0.3779527559055116,0.005683096265053656,0.0,0.02682209014892578,24.02485065548407,104058.91948507633,2500,2373,127,14591.134498012252,88444.77647799067,256,254
quantum,hockey_nhl,qwen,quantum_routed,1,587980450,0.7289917820211401,0.7289917820211402,0.3679671845450176,0.0,10.028304997831583,26.945182366213338,92780.96418210771,2500,2373,127,14960.061074933037,67865.96395191737,256,3302
quantum,finnhub,qwen,quantum_routed,1,1301935308,0.4107692307692308,0.4107692307692308,0.009646929370669218,0.0,0.042221974581480026,22.780388590698912,109743.51864308119,2500,2370,130,86.2859410699457,109430.76856306288,256,520
quantum,spacex,qwen,quantum_routed,1,1869236560,0.34747756298851196,0.34747756298851196,0.007310927247315863,0.0,0.033303978852927685,22.062546738224437,113314.20754198916,2500,2363,137,62.779006897471845,113193.38832003996,256,548
quantum,openweather,json_manip,quantum_routed,1,1388894160,0.5852348993288591,0.5852348993288592,0.010165142914242793,0.0,0.032403040677309036,21.625973191431726,115601.73398302868,2500,2351,149,1286.580026964657,114046.75980599131,256,596
quantum,clinical,json_manip,quantum_routed,1,2268059618,0.49866242038216546,0.49866242038216546,0.01254671914680938,0.0,0.04455598536878824,21.254445338919034,117622.45309795253,2500,2343,157,31.710032955743372,116042.87939495407,256,785
