phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,openf1,qwen,quantum_routed,1,3260074454,0.4311539936856392,0.43115399368563917,0.014525013526347524,0.0,0.1824999926611781,100.40156627307904,24900.00995801529,2500,2342,158,12.408792012138292,24873.50370801869,8,1580
quantum,openf1,json_manip,quantum_routed,1,1925043681,0.4808282208588957,0.48082822085889576,0.014118337075288858,0.0,0.07312497473321855,127.05876735446448,19675.93462500372,2500,2337,163,13.074749993393198,19649.61658298853,8,1630
quantum,openf1,schema_alter,quantum_routed,1,871865710,0.3876388888888889,0.3876388888888889,0.010811686311003373,0.0,0.032499985536560416,177.56862351903013,14079.063915996812,2500,2392,108,12.391541997203603,14053.875084005995,8,1080
quantum,finnhub,qwen,quantum_routed,1,1301935308,0.34961538461538466,0.34961538461538466,0.0027198765355233964,0.0,0.0329999893438071,171.96622925270418,14537.738083017757,2500,2370,130,6.644374981988221,14521.915958990576,8,520
quantum,finnhub,json_manip,quantum_routed,1,3091342568,0.47289156626506024,0.47289156626506024,0.004137318661290568,0.0,0.052207993576303124,142.4471118981511,17550.373374979245,2500,2334,166,6.865458999527618,17533.228124986636,8,664
quantum,finnhub,schema_alter,quantum_routed,1,1753426110,0.34705882352941175,0.34705882352941175,0.005617684983721405,0.0,0.10195799404755235,189.2537016839179,13209.781250014203,2500,2398,102,6.4663750235922635,13193.662040983327,8,408
quantum,spacex,qwen,quantum_routed,1,1869236560,0.404516144844612,0.404516144844612,0.0033029038578027137,0.0,0.01666697789914906,178.45676372745936,14008.995499985758,2500,2363,137,6.765833008103073,13993.078207975486,8,548
quantum,spacex,json_manip,quantum_routed,1,1880403096,0.4722826086956522,0.4722826086956522,0.004532178813267661,0.0,0.03333299537189305,154.4092002674008,16190.745083004003,2500,2316,184,7.39116600016132,16172.8348750039,8,736
quantum,spacex,schema_alter,quantum_routed,1,2306848957,0.36041666666666666,0.36041666666666666,0.0040492519070135635,0.0,0.01591601176187396,233.0593861236411,10726.879708992783,2500,2428,72,6.408333982108161,10711.359249980887,8,288
quantum,openweather,qwen,quantum_routed,1,2826526034,0.311214953271028,0.311214953271028,0.004019103530864014,0.0,0.02166701597161591,189.31676711012855,13205.38079200196,2500,2393,107,7.219041988719255,13188.464999984717,8,428
quantum,openweather,json_manip,quantum_routed,1,1388894160,0.34395973154362414,0.34395973154362414,0.0030777513615211985,0.0,0.01979200169444084,159.66800168536568,15657.489125005668,2500,2351,149,7.417832995997742,15636.744874995202,8,596
quantum,openweather,schema_alter,quantum_routed,1,3176273455,0.2861111111111111,0.2861111111111111,0.005097963838596587,0.0,0.033666990930214524,262.1571534871638,9536.26466699643,2500,2446,54,6.489624996902421,9520.326708006905,8,216
quantum,clinical,qwen,quantum_routed,1,608992924,0.34633212121212126,0.3463321212121212,0.005807328037917614,0.0,0.06799999391660094,175.48349050030498,14246.354417002294,2500,2375,125,7.420333015033975,14229.302457999438,8,625
quantum,clinical,json_manip,quantum_routed,1,2268059618,0.3918125,0.3918125,0.005984898962196894,0.0,0.06379198748618364,169.1432761490923,14780.368790990906,2500,2340,160,7.979917019838467,14761.334499984514,8,800
quantum,clinical,schema_alter,quantum_routed,1,623136646,0.2703030303030303,0.2703030303030303,0.014017015487435416,0.0,0.11854199692606926,215.0924978158506,11622.906542004785,2500,2434,66,8.056541002588347,11604.936124989763,8,330
quantum,hockey_nhl,qwen,quantum_routed,1,587980450,0.20688369081551405,0.20688369081551405,0.026627708031470333,0.0,0.2096670214086771,102.80899411539866,24316.93862497923,2500,2377,123,2760.63779098331,20846.88220798853,8,3198
quantum,hockey_nhl,json_manip,quantum_routed,1,3055161910,0.31112381612381623,0.31112381612381623,0.04319050774053746,0.0,0.2752919972408563,117.83643097910674,21215.84962500492,2500,2315,185,2714.043957996182,17756.101250008214,8,4810
quantum,hockey_nhl,schema_alter,quantum_routed,1,864844442,0.3703412751888931,0.3703412751888931,0.04785780466216452,0.0,0.1291670196224004,193.61639141402128,12912.129917007405,2500,2449,51,2530.770917015616,9786.983500001952,8,1326
quantum,aviation_opensky,qwen,quantum_routed,1,2436039110,0.2559633027522936,0.2559633027522936,0.0014487892141514416,0.0,0.00929197994992137,185.86792050395417,13450.411416997667,2500,2391,109,442.333332990529,12960.059416975128,8,218
quantum,aviation_opensky,json_manip,quantum_routed,1,2683236806,0.3012121212121212,0.3012121212121212,0.003169478220639355,0.0,0.08837500354275107,144.25512615125777,17330.40666699526,2500,2335,165,440.82779198652133,16845.363457978237,8,330
quantum,aviation_opensky,schema_alter,quantum_routed,1,3330513406,0.12400000000000001,0.12400000000000001,0.0020121868389348188,0.0,0.010000017937272787,221.4680464139045,11288.310167001327,2500,2425,75,444.9884170026053,10800.138958991738,8,150
quantum,football_uefa,qwen,quantum_routed,1,2470270663,0.3681857358327946,0.3681857358327946,0.015704117044258642,0.0,0.11070800246670842,179.90255488162364,13896.411875000922,2500,2381,119,429.90037499112077,13334.700999985216,8,1547
quantum,football_uefa,json_manip,quantum_routed,1,3496647998,0.38317698561601005,0.38317698561601005,0.01631959777314034,0.0,0.10570799349807203,92.88172753486589,26915.950707974844,2500,2336,164,412.6864999998361,26390.661625016946,8,2132
quantum,football_uefa,schema_alter,quantum_routed,1,2773541159,0.3222316145393069,0.3222316145393069,0.015816352250832288,0.0,0.07154198829084635,196.30058397323137,12735.570875025587,2500,2409,91,413.1719169963617,12209.354666993022,8,1183
quantum,smartcity_transit,qwen,quantum_routed,1,961063833,0.5148181216931218,0.5148181216931218,0.04276090545491094,0.0,0.18595901201479137,170.94763127012592,14624.36175000039,2500,2374,126,36.908417008817196,14559.081874991534,8,2520
quantum,smartcity_transit,json_manip,quantum_routed,1,3522405332,0.56409549689441,0.56409549689441,0.048899056710973846,0.0,0.28466599178500473,126.41562987682524,19776.0356249928,2500,2339,161,38.54220799985342,19710.313166986452,8,3220
