phase,api,chaos_method,reconciler,n_iterations,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,hosseini_mean,hosseini_std,hosseini_min,hosseini_max,latency_mean_ms,latency_std_ms,throughput_mean_pps,throughput_std_pps,throughput_min_pps,throughput_max_pps,total_time_mean_ms,total_time_std_ms,fast_path_latency_mean_ms,fast_path_latency_std_ms,gpu_latency_mean_ms,gpu_latency_std_ms,packets_clean_mean,packets_drifted_mean,batch_size
bert,finnhub,schema_alter,bert,1,0.8473793268203735,0.0,0.8473793268203735,0.8473793268203735,0.8473793268203735,0.0,0.8473793268203735,0.8473793268203735,10.308737403157942,0.0,2143.2821753808526,0.0,2143.2821753808526,2143.2821753808526,1166.4353059604764,0.0,40.28932889923453,0.0,1083.2915760111064,0.0,2396.0,104.0,64
bert,openf1,schema_alter,bert,1,0.9480862021446228,0.0,0.9480862021446228,0.9480862021446228,0.9480862021446228,0.0,0.9480862021446228,0.9480862021446228,10.855545267522187,0.0,1997.592168248694,0.0,1997.592168248694,1997.592168248694,1251.5067087952048,0.0,143.91624787822366,0.0,1036.8280690163374,0.0,2406.0,94.0,64
bert,openf1,json_manip,bert,1,0.9530524611473083,0.0,0.9530524611473083,0.9530524611473083,0.9530524015426636,0.0,0.9530524015426636,0.9530524015426636,6.166356907117576,0.0,2043.299763205587,0.0,2043.299763205587,2043.299763205587,1223.511128919199,0.0,86.14311902783811,0.0,1039.0526491682976,0.0,2337.0,163.0,64
bert,finnhub,qwen,bert,1,0.8034460544586182,0.0,0.8034460544586182,0.8034460544586182,0.8034461140632629,0.0,0.8034461140632629,0.8034461140632629,7.34518633868833,0.0,1754.7358877232834,0.0,1754.7358877232834,1754.7358877232834,1424.715831875801,0.0,45.37232290022075,0.0,1323.779840953648,0.0,2370.0,130.0,64
bert,finnhub,json_manip,bert,1,0.8248883485794067,0.0,0.8248883485794067,0.8248883485794067,0.8248883485794067,0.0,0.8248883485794067,0.8248883485794067,8.399182376869701,0.0,1385.7285463832286,0.0,1385.7285463832286,1385.7285463832286,1804.1051449254155,0.0,211.60127012990415,0.0,1390.5284898355603,0.0,2344.0,156.0,64
bert,spacex,qwen,bert,1,0.8717435002326965,0.0,0.8717435002326965,0.8717435002326965,0.8717435002326965,0.0,0.8717435002326965,0.8717435002326965,4.467361028829636,0.0,3690.5931578621926,0.0,3690.5931578621926,3690.5931578621926,677.3978851269931,0.0,19.560853019356728,0.0,633.696103002876,0.0,2363.0,137.0,64
bert,openf1,qwen,bert,1,0.8955010175704956,0.0,0.8955010175704956,0.8955010175704956,0.8955010175704956,0.0,0.8955010175704956,0.8955010175704956,8.54286208014173,0.0,1261.8877574631508,0.0,1261.8877574631508,1261.8877574631508,1981.1587720178068,0.0,46.91428388468921,0.0,1535.540360957384,0.0,2339.0,161.0,64
bert,spacex,schema_alter,bert,1,0.8402777910232544,0.0,0.8402777910232544,0.8402777910232544,0.8402777910232544,0.0,0.8402777910232544,0.8402777910232544,4.573936861965594,0.0,3762.4774192913583,0.0,3762.4774192913583,3762.4774192913583,664.4558149855584,0.0,20.013685105368495,0.0,339.63334094733,0.0,2428.0,72.0,64
bert,spacex,json_manip,bert,1,0.9398552179336548,0.0,0.9398552179336548,0.9398552179336548,0.9398552179336548,0.0,0.9398552179336548,0.9398552179336548,3.7330816583404305,0.0,3146.9614998091624,0.0,3146.9614998091624,3146.9614998091624,794.4170909468085,0.0,19.823714857921004,0.0,752.4130649399012,0.0,2316.0,184.0,64
bert,openweather,qwen,bert,1,0.8486913442611694,0.0,0.8486913442611694,0.8486913442611694,0.8486912846565247,0.0,0.8486912846565247,0.8486912846565247,3.797544327468799,0.0,5394.624006310667,0.0,5394.624006310667,5394.624006310667,463.42432708479464,0.0,20.085575059056282,0.0,417.26823011413217,0.0,2393.0,107.0,64
