phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
bert,finnhub,json_manip,bert,1,3091342568,0.81002575,0.8100257515907288,6.416546976115235,6.4165469761152405,6.4165469761152405,2126.293896496214,1175.7546800654382,2500,2334,166,41.65777796879411,1083.4348369389772,64,664
bert,finnhub,qwen,bert,1,1301935308,0.794179,0.7941790223121643,8.318144620685759,8.318144620685768,8.318144620685768,1939.7111922929225,1288.8516651000828,2500,2381,119,77.46868417598307,1007.748011033982,64,476
bert,openf1,json_manip,bert,1,1925043681,0.9478112,0.9478111267089844,6.934772905763936,6.934772905763946,6.934772905763946,1833.4001085076854,1363.5866979602724,2500,2342,158,96.18533705361187,1193.2332911528647,64,1580
bert,openf1,qwen,bert,1,3260074454,0.8882331,0.8882331252098083,9.141901552987587,9.141901552987596,9.141901552987596,1404.0366698334608,1780.5802752263844,2500,2350,150,92.38747390918434,1410.0183479022235,64,1500
bert,openf1,schema_alter,bert,1,871865710,0.95370656,0.9537065625190735,12.560681962706873,12.560681962706852,12.560681962706852,1514.4253196071375,1650.7912061642855,2500,2394,106,80.62856504693627,1422.1663139760494,64,1060
bert,finnhub,schema_alter,bert,1,1753426110,0.8591785,0.8591784238815308,14.218413300396318,14.218413300396314,14.218413300396314,1326.208974145885,1885.072449920699,2500,2397,103,25.524974102154374,1475.7602459285408,64,412
bert,spacex,qwen,bert,1,1869236560,0.8717435,0.8717435002326965,4.907209715078571,4.907209715078564,4.907209715078564,3425.5183567663926,729.8165531829,2500,2363,137,19.85413604415953,685.5298669543117,64,548
bert,spacex,json_manip,bert,1,1880403096,0.9398552,0.9398552179336548,3.598983369200781,3.598983369200774,3.598983369200774,3425.8268020122027,729.7508439514786,2500,2316,184,19.879736006259918,687.1032200288028,64,736
bert,spacex,schema_alter,bert,1,2306848957,0.8402778,0.8402777910232544,4.616974251500022,4.616974251500021,4.616974251500021,3407.4456539276302,733.6874168831855,2500,2428,72,19.629338989034295,413.8687741942704,64,288
bert,openweather,qwen,bert,1,2826526034,0.84869134,0.8486913442611694,3.5370497933858664,3.5370497933858744,3.5370497933858744,5751.133641431653,434.69690601341426,2500,2393,107,20.048405043780804,389.9086241144687,64,428
bert,openweather,json_manip,bert,1,1388894160,0.8695428,0.8695427775382996,4.271913551094145,4.271913551094148,4.271913551094148,1626.6166123910953,1536.9325389619917,2500,2351,149,19.819309003651142,1494.4779998622835,64,596
bert,openweather,schema_alter,bert,1,3176273455,0.8425926,0.8425925970077515,59.761782461363474,59.76178246136341,59.76178246136341,611.9612205683426,4085.226180963218,2500,2446,54,19.83001921325922,4043.044063029811,64,216
