timestamp,elapsed_seconds,hardware_tier,power_draw_w,gpu_power_w,cpu_power_w,temperature_c,cumulative_kwh,estimated_gCO2e,gpu_energy_draw_joules,cpu_energy_draw_joules,gpu_power_source,cpu_power_source,measurement_quality,assigned_gpu_id,amd_device_path,amd_target_device_path,amd_sensor_relation,gpu_measurement_scope,energy_sensor_owner
2026-08-12T13:44:18Z,63.02,NVIDIA,172.61,172.61,0.0,44,0.003285,0.9855,11825.88,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:19Z,64.02,NVIDIA,216.34,216.34,0.0,44,0.003345,1.0035,12042.28,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:20Z,65.02,NVIDIA,170.59,170.59,0.0,44,0.003392,1.0177,12212.92,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:21Z,66.02,NVIDIA,195.48,195.48,0.0,44,0.003447,1.034,12408.45,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:22Z,67.02,NVIDIA,158.0,158.0,0.0,43,0.003491,1.0472,12566.49,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:23Z,68.02,NVIDIA,196.96,196.96,0.0,44,0.003545,1.0636,12763.5,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:24Z,69.02,NVIDIA,214.62,214.62,0.0,45,0.003605,1.0815,12978.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:25Z,70.02,NVIDIA,204.79,204.79,0.0,44,0.003662,1.0986,13183.02,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:26Z,71.02,NVIDIA,228.7,228.7,0.0,46,0.003725,1.1176,13411.78,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:27Z,72.02,NVIDIA,190.64,190.64,0.0,44,0.003778,1.1335,13602.46,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:28Z,73.02,NVIDIA,235.24,235.24,0.0,46,0.003844,1.1531,13837.75,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:29Z,74.02,NVIDIA,195.31,195.31,0.0,45,0.003898,1.1694,14033.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:30Z,75.02,NVIDIA,250.72,250.72,0.0,49,0.003968,1.1903,14283.95,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:31Z,76.02,NVIDIA,187.14,187.14,0.0,44,0.00402,1.2059,14471.13,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:32Z,77.02,NVIDIA,225.23,225.23,0.0,49,0.004082,1.2247,14696.42,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:33Z,78.02,NVIDIA,189.49,189.49,0.0,45,0.004135,1.2405,14885.96,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:34Z,79.02,NVIDIA,242.85,242.85,0.0,54,0.004202,1.2607,15128.87,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:35Z,80.02,NVIDIA,186.73,186.73,0.0,45,0.004254,1.2763,15315.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:36Z,81.02,NVIDIA,224.29,224.29,0.0,52,0.004317,1.295,15539.99,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:37Z,82.02,NVIDIA,170.92,170.92,0.0,44,0.004364,1.3092,15710.95,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:38Z,83.02,NVIDIA,191.79,191.79,0.0,45,0.004417,1.3252,15902.79,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:39Z,84.02,NVIDIA,181.81,181.81,0.0,44,0.004468,1.3404,16084.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:40Z,85.02,NVIDIA,239.39,239.39,0.0,47,0.004534,1.3603,16324.11,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:41Z,86.02,NVIDIA,179.12,179.12,0.0,44,0.004584,1.3753,16503.27,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:42Z,87.02,NVIDIA,211.38,211.38,0.0,45,0.004643,1.3929,16714.71,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:43Z,88.02,NVIDIA,203.56,203.56,0.0,44,0.0047,1.4099,16918.33,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:44Z,89.02,NVIDIA,229.25,229.25,0.0,47,0.004763,1.429,17147.64,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:45Z,90.03,NVIDIA,192.3,192.3,0.0,45,0.004817,1.445,17340.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:46Z,91.03,NVIDIA,235.91,235.91,0.0,54,0.004882,1.4647,17575.98,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:47Z,92.03,NVIDIA,200.7,200.7,0.0,46,0.004938,1.4814,17776.72,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:48Z,93.03,NVIDIA,215.63,215.63,0.0,45,0.004998,1.4994,17992.4,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:49Z,94.03,NVIDIA,228.07,228.07,0.0,46,0.005061,1.5184,18220.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:50Z,95.03,NVIDIA,188.05,188.05,0.0,44,0.005114,1.5341,18408.63,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:51Z,96.03,NVIDIA,198.22,198.22,0.0,45,0.005169,1.5506,18606.91,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:52Z,97.03,NVIDIA,232.01,232.01,0.0,44,0.005233,1.5699,18838.99,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:53Z,98.03,NVIDIA,203.45,203.45,0.0,45,0.00529,1.5869,19042.5,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:54Z,99.03,NVIDIA,215.83,215.83,0.0,49,0.00535,1.6049,19258.38,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:55Z,100.03,NVIDIA,195.45,195.45,0.0,45,0.005404,1.6212,19453.88,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:56Z,101.03,NVIDIA,217.71,217.71,0.0,45,0.005464,1.6393,19671.63,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:57Z,102.03,NVIDIA,241.74,241.74,0.0,47,0.005532,1.6595,19913.43,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:58Z,103.03,NVIDIA,195.59,195.59,0.0,45,0.005586,1.6758,20109.07,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:44:59Z,104.03,NVIDIA,233.26,233.26,0.0,48,0.005651,1.6952,20342.4,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:00Z,105.03,NVIDIA,201.25,201.25,0.0,45,0.005707,1.712,20543.7,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:01Z,106.03,NVIDIA,224.41,224.41,0.0,47,0.005769,1.7307,20768.18,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:02Z,107.03,NVIDIA,182.95,182.95,0.0,44,0.00582,1.7459,20951.21,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:03Z,108.03,NVIDIA,216.9,216.9,0.0,48,0.00588,1.764,21168.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:04Z,109.03,NVIDIA,201.12,201.12,0.0,45,0.005936,1.7808,21369.34,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:05Z,110.03,NVIDIA,229.03,229.03,0.0,48,0.006,1.7999,21598.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:06Z,111.03,NVIDIA,187.43,187.43,0.0,44,0.006052,1.8155,21785.95,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:07Z,112.03,NVIDIA,219.58,219.58,0.0,47,0.006113,1.8338,22005.59,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:08Z,113.03,NVIDIA,194.51,194.51,0.0,45,0.006167,1.85,22200.16,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:09Z,114.03,NVIDIA,222.91,222.91,0.0,47,0.006229,1.8686,22423.14,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:10Z,115.03,NVIDIA,189.91,189.91,0.0,44,0.006281,1.8844,22613.09,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:11Z,116.03,NVIDIA,221.02,221.02,0.0,49,0.006343,1.9029,22834.2,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:12Z,117.03,NVIDIA,195.31,195.31,0.0,45,0.006397,1.9191,23029.57,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:13Z,118.03,NVIDIA,218.2,218.2,0.0,50,0.006458,1.9373,23247.83,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:14Z,119.03,NVIDIA,185.19,185.19,0.0,44,0.006509,1.9528,23433.07,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:15Z,120.03,NVIDIA,220.52,220.52,0.0,47,0.00657,1.9711,23653.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:16Z,121.03,NVIDIA,200.83,200.83,0.0,45,0.006626,1.9879,23854.53,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:17Z,122.03,NVIDIA,240.99,240.99,0.0,48,0.006693,2.008,24095.59,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:18Z,123.03,NVIDIA,200.01,200.01,0.0,45,0.006749,2.0246,24295.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:19Z,124.03,NVIDIA,203.28,203.28,0.0,45,0.006805,2.0416,24499.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:20Z,125.03,NVIDIA,203.06,203.06,0.0,45,0.006862,2.0585,24702.12,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:21Z,126.03,NVIDIA,209.97,209.97,0.0,44,0.00692,2.076,24912.13,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:22Z,127.04,NVIDIA,192.81,192.81,0.0,46,0.006974,2.0921,25104.99,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:23Z,128.04,NVIDIA,185.43,185.43,0.0,45,0.007025,2.1075,25290.48,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:24Z,129.04,NVIDIA,192.11,192.11,0.0,45,0.007079,2.1236,25482.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:25Z,130.04,NVIDIA,201.74,201.74,0.0,44,0.007135,2.1404,25684.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:26Z,131.04,NVIDIA,203.18,203.18,0.0,44,0.007191,2.1573,25887.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:27Z,132.04,NVIDIA,270.6,270.6,0.0,47,0.007266,2.1799,26158.37,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:28Z,133.04,NVIDIA,225.91,225.91,0.0,47,0.007329,2.1987,26384.34,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:29Z,134.04,NVIDIA,217.32,217.32,0.0,47,0.007389,2.2168,26601.74,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:30Z,135.04,NVIDIA,216.28,216.28,0.0,45,0.007449,2.2348,26818.09,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:31Z,136.04,NVIDIA,220.49,220.49,0.0,45,0.007511,2.2532,27038.64,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:32Z,137.04,NVIDIA,195.42,195.42,0.0,45,0.007565,2.2695,27234.1,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:33Z,138.04,NVIDIA,190.26,190.26,0.0,44,0.007618,2.2854,27424.42,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:34Z,139.04,NVIDIA,209.13,209.13,0.0,49,0.007676,2.3028,27633.61,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:35Z,140.04,NVIDIA,183.27,183.27,0.0,44,0.007727,2.3181,27816.92,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:36Z,141.04,NVIDIA,185.13,185.13,0.0,44,0.007778,2.3335,28002.1,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:37Z,142.04,NVIDIA,177.47,177.47,0.0,44,0.007828,2.3483,28179.83,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:38Z,143.04,NVIDIA,193.14,193.14,0.0,47,0.007881,2.3644,28373.02,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:39Z,144.04,NVIDIA,185.01,185.01,0.0,46,0.007933,2.3798,28558.08,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:40Z,145.04,NVIDIA,201.84,201.84,0.0,45,0.007989,2.3967,28759.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:41Z,146.04,NVIDIA,203.5,203.5,0.0,44,0.008045,2.4136,28963.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:42Z,147.04,NVIDIA,255.15,255.15,0.0,44,0.008116,2.4349,29218.72,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:43Z,148.04,NVIDIA,218.28,218.28,0.0,44,0.008177,2.4531,29437.07,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:44Z,149.04,NVIDIA,167.26,167.26,0.0,44,0.008223,2.467,29604.38,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:45Z,150.04,NVIDIA,299.61,299.61,0.0,46,0.008307,2.492,29904.08,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:46Z,151.04,NVIDIA,213.15,213.15,0.0,46,0.008366,2.5098,30117.29,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:47Z,152.04,NVIDIA,215.61,215.61,0.0,46,0.008426,2.5277,30332.94,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:48Z,153.04,NVIDIA,215.41,215.41,0.0,46,0.008486,2.5457,30548.4,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:49Z,154.04,NVIDIA,217.12,217.12,0.0,46,0.008546,2.5638,30765.57,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:50Z,155.04,NVIDIA,219.11,219.11,0.0,46,0.008607,2.5821,30984.75,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:51Z,156.04,NVIDIA,220.83,220.83,0.0,46,0.008668,2.6005,31205.64,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:45:52Z,157.04,NVIDIA,222.36,222.36,0.0,46,0.00873,2.619,31428.08,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
