timestamp,elapsed_seconds,hardware_tier,power_draw_w,gpu_power_w,cpu_power_w,temperature_c,cumulative_kwh,estimated_gCO2e,gpu_energy_draw_joules,cpu_energy_draw_joules,gpu_power_source,cpu_power_source,measurement_quality,assigned_gpu_id,amd_device_path,amd_target_device_path,amd_sensor_relation,gpu_measurement_scope,energy_sensor_owner
2026-08-12T13:55:07Z,57.02,NVIDIA,216.4,216.4,0.0,46,0.002992,0.8977,10772.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:08Z,58.02,NVIDIA,166.29,166.29,0.0,44,0.003038,0.9115,10938.33,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:09Z,59.02,NVIDIA,191.13,191.13,0.0,44,0.003092,0.9275,11129.5,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:10Z,60.02,NVIDIA,172.72,172.72,0.0,44,0.00314,0.9419,11302.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:11Z,61.02,NVIDIA,161.02,161.02,0.0,43,0.003184,0.9553,11463.32,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:12Z,62.02,NVIDIA,222.45,222.45,0.0,44,0.003246,0.9738,11685.82,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:13Z,63.02,NVIDIA,175.75,175.75,0.0,44,0.003295,0.9885,11861.61,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:14Z,64.02,NVIDIA,220.49,220.49,0.0,46,0.003356,1.0068,12082.16,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:15Z,65.02,NVIDIA,168.98,168.98,0.0,44,0.003403,1.0209,12251.18,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:16Z,66.02,NVIDIA,199.59,199.59,0.0,49,0.003459,1.0376,12450.82,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:17Z,67.02,NVIDIA,158.13,158.13,0.0,44,0.003502,1.0507,12609.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:18Z,68.02,NVIDIA,187.38,187.38,0.0,45,0.003555,1.0664,12796.43,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:19Z,69.02,NVIDIA,190.54,190.54,0.0,44,0.003608,1.0823,12987.01,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:20Z,70.02,NVIDIA,222.69,222.69,0.0,46,0.003669,1.1008,13209.76,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:21Z,71.02,NVIDIA,200.2,200.2,0.0,44,0.003725,1.1175,13410.02,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:22Z,72.02,NVIDIA,231.17,231.17,0.0,51,0.003789,1.1368,13641.24,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:23Z,73.02,NVIDIA,193.38,193.38,0.0,45,0.003843,1.1529,13834.67,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:24Z,74.02,NVIDIA,231.34,231.34,0.0,44,0.003907,1.1722,14066.06,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:25Z,75.02,NVIDIA,203.43,203.43,0.0,45,0.003964,1.1891,14269.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:26Z,76.02,NVIDIA,235.57,235.57,0.0,44,0.004029,1.2088,14505.19,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:27Z,77.02,NVIDIA,192.28,192.28,0.0,45,0.004083,1.2248,14697.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:28Z,78.02,NVIDIA,190.65,190.65,0.0,44,0.004136,1.2407,14888.59,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:29Z,79.02,NVIDIA,229.88,229.88,0.0,45,0.0042,1.2599,15118.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:30Z,80.03,NVIDIA,204.08,204.08,0.0,45,0.004256,1.2769,15322.71,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:31Z,81.03,NVIDIA,214.46,214.46,0.0,45,0.004316,1.2948,15537.26,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:32Z,82.03,NVIDIA,191.33,191.33,0.0,44,0.004369,1.3107,15728.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:33Z,83.03,NVIDIA,186.06,186.06,0.0,44,0.004421,1.3262,15914.75,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:34Z,84.03,NVIDIA,200.33,200.33,0.0,44,0.004476,1.3429,16115.12,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:35Z,85.03,NVIDIA,205.05,205.05,0.0,45,0.004533,1.36,16320.22,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:36Z,86.03,NVIDIA,208.38,208.38,0.0,44,0.004591,1.3774,16528.64,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:37Z,87.03,NVIDIA,203.63,203.63,0.0,44,0.004648,1.3944,16732.32,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:38Z,88.03,NVIDIA,217.38,217.38,0.0,49,0.004708,1.4125,16949.78,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:39Z,89.03,NVIDIA,202.81,202.81,0.0,45,0.004765,1.4294,17152.64,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:40Z,90.03,NVIDIA,202.66,202.66,0.0,44,0.004821,1.4463,17355.37,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:41Z,91.03,NVIDIA,228.03,228.03,0.0,45,0.004884,1.4653,17583.45,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:42Z,92.03,NVIDIA,197.87,197.87,0.0,44,0.004939,1.4818,17781.37,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:43Z,93.03,NVIDIA,247.95,247.95,0.0,46,0.005008,1.5024,18029.38,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:44Z,94.03,NVIDIA,211.93,211.93,0.0,45,0.005067,1.5201,18241.36,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:45Z,95.03,NVIDIA,200.84,200.84,0.0,46,0.005123,1.5369,18442.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:46Z,96.03,NVIDIA,172.51,172.51,0.0,44,0.005171,1.5512,18614.83,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:47Z,97.03,NVIDIA,229.13,229.13,0.0,46,0.005234,1.5703,18844.04,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:48Z,98.03,NVIDIA,201.64,201.64,0.0,45,0.00529,1.5871,19045.73,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:49Z,99.03,NVIDIA,211.72,211.72,0.0,45,0.005349,1.6048,19257.51,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:50Z,100.03,NVIDIA,184.15,184.15,0.0,44,0.0054,1.6201,19441.72,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:51Z,101.03,NVIDIA,249.19,249.19,0.0,46,0.00547,1.6409,19690.98,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:52Z,102.03,NVIDIA,211.05,211.05,0.0,45,0.005528,1.6585,19902.09,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:53Z,103.03,NVIDIA,228.86,228.86,0.0,49,0.005592,1.6776,20131.01,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:54Z,104.03,NVIDIA,206.79,206.79,0.0,45,0.005649,1.6948,20337.86,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:55Z,105.03,NVIDIA,200.88,200.88,0.0,52,0.005705,1.7116,20538.8,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:56Z,106.03,NVIDIA,231.81,231.81,0.0,46,0.00577,1.7309,20770.68,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:57Z,107.03,NVIDIA,189.45,189.45,0.0,51,0.005822,1.7467,20960.18,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:58Z,108.03,NVIDIA,200.57,200.57,0.0,45,0.005878,1.7634,21160.79,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:55:59Z,109.03,NVIDIA,204.8,204.8,0.0,51,0.005935,1.7805,21365.64,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:00Z,110.03,NVIDIA,228.04,228.04,0.0,46,0.005998,1.7995,21593.75,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:01Z,111.03,NVIDIA,190.61,190.61,0.0,48,0.006051,1.8154,21784.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:02Z,112.03,NVIDIA,218.41,218.41,0.0,45,0.006112,1.8336,22002.91,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:03Z,113.03,NVIDIA,214.7,214.7,0.0,53,0.006172,1.8515,22217.68,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:04Z,114.04,NVIDIA,216.59,216.59,0.0,45,0.006232,1.8695,22434.33,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:05Z,115.04,NVIDIA,187.15,187.15,0.0,44,0.006284,1.8851,22621.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:06Z,116.04,NVIDIA,222.74,222.74,0.0,46,0.006346,1.9037,22844.32,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:07Z,117.04,NVIDIA,185.98,185.98,0.0,44,0.006397,1.9192,23030.35,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:08Z,118.04,NVIDIA,230.32,230.32,0.0,46,0.006461,1.9384,23260.71,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:09Z,119.04,NVIDIA,182.62,182.62,0.0,44,0.006512,1.9536,23443.38,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:10Z,120.04,NVIDIA,217.06,217.06,0.0,46,0.006572,1.9717,23660.49,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:11Z,121.04,NVIDIA,190.72,190.72,0.0,45,0.006625,1.9876,23851.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:12Z,122.04,NVIDIA,243.26,243.26,0.0,47,0.006693,2.0079,24094.57,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:13Z,123.04,NVIDIA,195.26,195.26,0.0,45,0.006747,2.0242,24289.88,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:14Z,124.04,NVIDIA,238.16,238.16,0.0,54,0.006813,2.044,24528.11,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:15Z,125.04,NVIDIA,200.8,200.8,0.0,45,0.006869,2.0607,24728.96,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:16Z,126.04,NVIDIA,201.44,201.44,0.0,50,0.006925,2.0775,24930.46,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:17Z,127.04,NVIDIA,198.19,198.19,0.0,45,0.00698,2.0941,25128.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:18Z,128.04,NVIDIA,187.59,187.59,0.0,44,0.007032,2.1097,25316.33,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:19Z,129.04,NVIDIA,184.44,184.44,0.0,44,0.007084,2.1251,25500.82,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:20Z,130.04,NVIDIA,232.15,232.15,0.0,46,0.007148,2.1444,25733.03,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:21Z,131.04,NVIDIA,201.34,201.34,0.0,46,0.007204,2.1612,25934.42,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:22Z,132.04,NVIDIA,209.98,209.98,0.0,46,0.007262,2.1787,26144.46,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:23Z,133.04,NVIDIA,226.48,226.48,0.0,45,0.007325,2.1976,26371.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:24Z,134.04,NVIDIA,226.77,226.77,0.0,45,0.007388,2.2165,26597.85,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:25Z,135.04,NVIDIA,214.29,214.29,0.0,45,0.007448,2.2344,26812.21,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:26Z,136.04,NVIDIA,219.12,219.12,0.0,45,0.007509,2.2526,27031.41,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:27Z,137.04,NVIDIA,221.94,221.94,0.0,45,0.00757,2.2711,27253.41,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:28Z,138.04,NVIDIA,209.15,209.15,0.0,49,0.007629,2.2886,27462.62,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:29Z,139.04,NVIDIA,202.62,202.62,0.0,47,0.007685,2.3054,27665.28,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:30Z,140.04,NVIDIA,179.57,179.57,0.0,45,0.007735,2.3204,27844.9,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:31Z,141.04,NVIDIA,180.8,180.8,0.0,44,0.007785,2.3355,28025.75,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:32Z,142.04,NVIDIA,183.67,183.67,0.0,44,0.007836,2.3508,28209.46,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:33Z,143.04,NVIDIA,200.5,200.5,0.0,46,0.007892,2.3675,28410.01,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:34Z,144.04,NVIDIA,170.3,170.3,0.0,44,0.007939,2.3817,28580.35,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:35Z,145.04,NVIDIA,185.3,185.3,0.0,45,0.00799,2.3971,28765.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:36Z,146.04,NVIDIA,201.78,201.78,0.0,44,0.008047,2.414,28967.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:37Z,147.04,NVIDIA,204.29,204.29,0.0,44,0.008103,2.431,29171.85,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:38Z,148.04,NVIDIA,256.31,256.31,0.0,47,0.008175,2.4524,29428.22,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:39Z,149.04,NVIDIA,215.19,215.19,0.0,47,0.008234,2.4703,29643.48,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:40Z,150.04,NVIDIA,197.68,197.68,0.0,51,0.008289,2.4868,29841.21,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:41Z,151.04,NVIDIA,284.11,284.11,0.0,46,0.008368,2.5104,30125.4,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:42Z,152.04,NVIDIA,215.08,215.08,0.0,46,0.008428,2.5284,30340.54,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:43Z,153.05,NVIDIA,217.39,217.39,0.0,46,0.008488,2.5465,30557.99,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:44Z,154.05,NVIDIA,217.65,217.65,0.0,46,0.008549,2.5646,30775.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:45Z,155.05,NVIDIA,220.75,220.75,0.0,46,0.00861,2.583,30996.5,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:46Z,156.05,NVIDIA,221.82,221.82,0.0,46,0.008672,2.6015,31218.37,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:56:47Z,157.05,NVIDIA,223.18,223.18,0.0,46,0.008734,2.6201,31441.61,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
