timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:09:37.509130Z,finnhub,1,short,100hz,schema,high,1,100.0,30000,13.349503333010944,13.349549875012599,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,349,0.2979942693409742,1.0,127.88266700226814,0.07819668008505515,0.6401379033522546,0.6511277828150505,"{""levenshtein_latency"": 0.0008461634615384615, ""regex_latency"": 0.017336538461538462, ""bert_latency"": 120.35489224105662, ""gemma_latency"": 7.863408671255456, ""levenshtein_confidence"": 1.5555555555555556, ""regex_confidence"": 0.0, ""bert_confidence"": 0.6302112588922866, ""gemma_confidence"": 0.92}"
