timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:07:19.770494Z,openmeteo,1,short,100hz,json,high,1,100.0,30000,14.303336165990913,14.303388291999,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,339,0.30973451327433627,1.0,139.47737499256618,0.07169621596716297,0.6417728715120167,0.6536747863773753,"{""levenshtein_latency"": 0.0018729619047619047, ""regex_latency"": 0.037018685714285716, ""bert_latency"": 127.83513883699752, ""gemma_latency"": 8.250211171495417, ""levenshtein_confidence"": 1.866367941957221, ""regex_confidence"": 0.0, ""bert_confidence"": 0.597456899834922, ""gemma_confidence"": 0.95}"
