_label,actual_device,api_name,averages_bert_latency,averages_gemma_confidence,averages_gemma_latency,averages_levenshtein_latency,averages_regex_latency,chaos_level,chaos_metadata_drift_type,chaos_metadata_level,chaos_metadata_mutated_len,chaos_metadata_original_len,chaos_metadata_strategy,chaos_metadata_temperature,chaos_strategy,concurrency,detection_rate,device_cloud,device_device,device_hardware,drift_detected,drift_type_count,drift_types_extra_keys,drift_types_merged_fields,drift_types_missing_keys,drift_types_nested_corruption,drift_types_renamed_keys,drift_types_split_fields,drift_types_type_mismatch,drift_types_value_contradiction,elapsed_seconds,fallback_used,frequency_profile,p95_latency_ms,packet_count,packet_profile,packet_size,reconciled_ok,reconciliation_winner,recovery_score,repair_rate,resilience_P,resilience_P2,run_number,throughput_bytes_per_sec,throughput_pps,timing_us,total_runtime_sec
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,merged_fields,low,140,144,gemma,0.48206262801727895,gemma,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,15.706555,False,100hz,15706.555,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4492757546373649,0.5489434825442528,4,1916,0.06366768524351775,15706555,15.706555
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,type_mismatch,high,63,154,json,0.805593898967061,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.042961,False,1000hz,42.961,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5036263574901475,0.5905554440112609,1,1000000000,23.27692558366891,42961,0.042961
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,nested_corruption,high,163,154,json,0.774880244598571,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.043443,False,1000hz,43.443,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5030194524971999,0.5900905806124075,2,1000000000,23.018668139861425,43443,0.043443
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,extra_keys,high,182,154,json,0.5826442330603232,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.047354,False,1000hz,47.354,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4985518019064738,0.5866685503727025,3,1000000000,21.117540228914137,47354,0.047354
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,extra_keys,high,182,154,json,0.7861560244365536,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.044775,False,1000hz,44.775,1,short,30000,True,canonical,0.9946279118426278,1.0,0.501410227817995,0.5888579829857825,4,1000000000,22.33389168062535,44775,0.044775
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,value_contradiction,high,156,155,json,0.6112101680225834,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.04348,False,1000hz,43.48,1,short,30000,True,canonical,0.9946279118426278,1.0,0.502973420455002,0.5900553220268943,1,909090909,22.999080036798528,43480,0.04348
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,missing_keys,high,127,155,json,0.7851495564707224,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.043271,False,1000hz,43.271,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5032344728494481,0.5902552770524274,2,1000000000,23.110166162094707,43271,0.043271
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,type_mismatch,high,143,155,json,0.4374577865852016,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.044476,False,1000hz,44.476,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5017630677539019,0.5891282433622218,3,1000000000,22.484036334202717,44476,0.044476
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,split_fields,high,272,155,json,0.7184016146878623,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.076902,False,1000hz,76.902,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4794839553627259,0.5720633913179168,4,1000000000,13.003562976255495,76902,0.076902
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,extra_keys,high,193,169,json,0.2005337979315879,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.043703,False,1000hz,43.703,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5026976346303841,0.5898440818208038,1,1000000000,22.88172436674828,43703,0.043703
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,nested_corruption,high,182,169,json,0.4562587836533831,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.052511,False,1000hz,52.511,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4936781104102692,0.5829355100777371,2,1000000000,19.04362895393346,52511,0.052511
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,renamed_keys,high,171,169,json,0.5937237328821735,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,1,0,1,0,0,0,0,0,0.047112,False,1000hz,47.112,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4988067166867459,0.5868638042469534,3,1000000000,21.226014603498047,47112,0.047112
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,split_fields,high,198,169,json,0.2224072120151293,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.053846,False,1000hz,53.846,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4925685642056165,0.5820856448997053,4,1000000000,18.571481632804666,53846,0.053846
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,split_fields,high,169,144,json,0.6192613073109869,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.050121,False,1000hz,50.121,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4958121169548267,0.5845700682820791,1,1000000000,19.951716845234532,50121,0.050121
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,nested_corruption,high,157,144,json,0.10752523318553822,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.046807,False,1000hz,46.807,1,short,30000,True,canonical,0.9946279118426278,1.0,0.49913174811296546,0.587112764488313,2,1000000000,21.364325848697845,46807,0.046807
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,missing_keys,high,116,144,json,0.547578466165743,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.049948,False,1000hz,49.948,1,short,30000,True,canonical,0.9946279118426278,1.0,0.49597451325664926,0.5846944569387942,3,1000000000,20.020821654520702,49948,0.049948
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,missing_keys,high,117,144,json,0.25893736261115774,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.043696,False,1000hz,43.696,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5027062487910814,0.5898506799013381,4,1000000000,22.88538996704504,43696,0.043696
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,nested_corruption,medium,194,154,json,0.1652539935089818,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.044718,False,1000hz,44.718,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5014771276075792,0.5889092253778044,1,1000000000,22.36235967619303,44718,0.044718
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,extra_keys,medium,178,154,json,0.4015231369166957,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.044551,False,1000hz,44.551,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5016741177549366,0.5890601114481208,2,1000000000,22.446185270813224,44551,0.044551
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,split_fields,medium,275,154,json,0.32933664687848363,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.124905,False,1000hz,124.905,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4677398812356646,0.563067930284423,3,967741935,8.006084624314479,124905,0.124905
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,renamed_keys,medium,156,154,json,0.4576394784056711,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.044294,False,1000hz,44.294,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5019801721549526,0.5892945360949415,4,1000000000,22.57642118571364,44294,0.044294
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,merged_fields,medium,153,155,json,0.28415895289910714,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.046465,False,1000hz,46.465,1,short,30000,True,canonical,0.9946279118426278,1.0,0.49950128450992226,0.587395813643429,1,1000000000,21.521575379317767,46465,0.046465
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,extra_keys,medium,179,155,json,0.6284291596901918,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.043901,False,1000hz,43.901,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5024551147254195,0.589658321893597,2,1000000000,22.7785244071889,43901,0.043901
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,nested_corruption,medium,164,155,json,0.2733559588889499,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.046148,False,1000hz,46.148,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4998486992966698,0.5876619185864694,3,1000000000,21.66941145878478,46148,0.046148
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,missing_keys,medium,140,155,json,0.39606035307617515,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.044993,False,1000hz,44.993,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5011559293113833,0.588663201150931,4,1000000000,22.225679550152247,44993,0.044993
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,type_mismatch,medium,144,169,json,0.5414876045368365,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.045071,False,1000hz,45.071,1,short,30000,True,canonical,0.9946279118426278,1.0,0.501065539325327,0.5885939662679942,1,1000000000,22.187215726298508,45071,0.045071
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,merged_fields,medium,163,169,json,0.20555234555095236,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.043902,False,1000hz,43.902,1,short,30000,True,canonical,0.9946279118426278,1.0,0.502453895429434,0.589657387964757,2,1000000000,22.778005557833357,43902,0.043902
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,renamed_keys,medium,173,169,json,0.7650305781139267,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,1,0,1,0,0,0,0,0,0.04452,False,1000hz,44.52,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5017108474179416,0.589088244807018,3,1000000000,22.461814914645103,44520,0.04452
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,merged_fields,medium,165,169,json,0.6995948735413196,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.0445,False,1000hz,44.5,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5017345711325705,0.5891064161629042,4,1000000000,22.471910112359552,44500,0.0445
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,value_contradiction,medium,143,144,json,0.7000712506993602,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.046074,False,1000hz,46.074,1,short,30000,True,canonical,0.9946279118426278,1.0,0.49993048752110625,0.587724564886038,1,1000000000,21.704214958544952,46074,0.046074
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,renamed_keys,medium,146,144,json,0.4803013797149439,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,1,0,1,0,0,0,0,0,0.045463,False,1000hz,45.463,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5006159679568062,0.5882496137304037,2,1000000000,21.995908760970458,45463,0.045463
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,nested_corruption,medium,153,144,json,0.5681537599794454,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.051734,False,1000hz,51.734,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4943502547309951,0.5834503440255272,3,1000000000,19.32964781381683,51734,0.051734
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,type_mismatch,medium,129,144,json,0.8262144112085419,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.052911,False,1000hz,52.911,1,short,30000,True,canonical,0.9946279118426278,1.0,0.49333978735425627,0.5826763690135571,4,1000000000,18.89966169605564,52911,0.052911
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,extra_keys,low,181,154,json,0.7312093048364929,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.043555,False,1000hz,43.555,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5028803521997735,0.5899840357037404,1,1000000000,22.95947652393525,43555,0.043555
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,extra_keys,low,181,154,json,0.3605330953142628,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.04458,False,1000hz,44.58,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5016398039925722,0.5890338285663097,2,1000000000,22.431583669807086,44580,0.04458
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,nested_corruption,low,163,154,json,0.688660993156715,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.043385,False,1000hz,43.385,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5030917688385036,0.590145971852555,3,1000000000,23.04944105105451,43385,0.043385
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,nested_corruption,low,163,154,json,0.6781559914857043,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.044531,False,1000hz,44.531,1,short,30000,True,canonical,0.9946279118426278,1.0,0.501697808458216,0.5890782575187176,4,1000000000,22.45626642114482,44531,0.044531
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,extra_keys,low,182,155,json,0.46537964881634397,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.044678,False,1000hz,44.678,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5015241767550245,0.5889452630226562,1,1000000000,22.382380589999553,44678,0.044678
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,nested_corruption,low,186,155,json,0.8362633790358216,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.044857,False,1000hz,44.857,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5013142842433722,0.5887844942903268,2,1000000000,22.293064627594354,44857,0.044857
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,extra_keys,low,183,155,json,0.27751363658683137,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.047137,False,1000hz,47.137,1,short,30000,True,canonical,0.9946279118426278,1.0,0.49878026128317854,0.5868435405335827,3,1000000000,21.214756984958736,47137,0.047137
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,merged_fields,low,153,155,json,0.7109408259686609,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.045411,False,1000hz,45.411,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5006751584624235,0.5882949511389617,4,1000000000,22.021096210169343,45411,0.045411
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,missing_keys,low,68,169,json,0.36345059936548574,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.045018,False,1000hz,45.018,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5011269240540736,0.588640984358098,1,1000000000,22.213336887467236,45018,0.045018
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,renamed_keys,low,171,169,json,0.11211426078474931,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.04553,False,1000hz,45.53,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5005399025969464,0.5881913509015749,2,1000000000,21.963540522732263,45530,0.04553
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,nested_corruption,low,178,169,json,0.7955876869914865,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.047473,False,1000hz,47.473,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4984274044568705,0.5865732672198148,3,1000000000,21.064605143976575,47473,0.047473
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,split_fields,low,275,169,json,0.8869677819742037,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.045636,False,1000hz,45.636,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5004200165871249,0.5880995233195841,4,1000000000,21.912525199403976,45636,0.045636
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,missing_keys,low,116,144,json,0.8268299774154864,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.044907,False,1000hz,44.907,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5012559540255055,0.5887398158255777,1,1000000000,22.268243258289353,44907,0.044907
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,renamed_keys,low,146,144,json,0.8729514951753709,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.046697,False,1000hz,46.697,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4992500143448837,0.5872033513893569,2,1000000000,21.414651904833285,46697,0.046697
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,value_contradiction,low,143,144,json,0.44770880285782244,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.044434,False,1000hz,44.434,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5018130109142338,0.5891664976977952,3,1000000000,22.50528874285457,44434,0.044434
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,extra_keys,low,172,144,json,0.7834759510513268,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.044955,False,1000hz,44.955,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5012000790874667,0.5886970180006971,4,1000000000,22.24446668891113,44955,0.044955
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,extra_keys,high,182,154,schema,0.6286481051519685,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.044045,False,1000hz,44.045,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5022801061510207,0.5895242727727809,1,1000000000,22.704052673402202,44045,0.044045
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,missing_keys,high,38,154,schema,0.434476045648445,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.049131,False,1000hz,49.131,1,short,30000,True,canonical,0.9946279118426278,1.0,0.49675689050391864,0.5852937246175539,2,1000000000,20.35374814272048,49131,0.049131
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,split_fields,high,154,154,schema,0.6464354797078145,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.049559,False,1000hz,49.559,1,short,30000,True,canonical,0.9946279118426278,0.0,0.24634381114634593,0.2849773234074981,3,1000000000,20.177969692689523,49559,0.049559
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,missing_keys,high,138,154,schema,0.1299466406373201,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.045946,False,1000hz,45.946,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5000725810191154,0.5878334024589811,4,1000000000,21.764680276846732,45946,0.045946
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,nested_corruption,high,164,155,schema,0.3902030331738844,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.044261,False,1000hz,44.261,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5020197284565038,0.5893248345386827,1,1000000000,22.593253654458778,44261,0.044261
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,merged_fields,high,155,155,schema,0.40617127305555634,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.048908,False,1000hz,48.908,1,short,30000,True,canonical,0.9946279118426278,0.0,0.24697498123987585,0.2854607728408401,2,1000000000,20.446552711212888,48908,0.048908
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,missing_keys,high,140,155,schema,0.5097387938824921,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.04889,False,1000hz,48.89,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4969926717528577,0.5854743230209966,3,1000000000,20.45408058907752,48890,0.04889
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,merged_fields,high,155,155,schema,0.6673843651925367,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.047714,False,1000hz,47.714,1,short,30000,True,canonical,0.9946279118426278,0.0,0.24817737429542333,0.2863817547557275,4,1000000000,20.958209330594794,47714,0.047714
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,type_mismatch,high,144,169,schema,0.2664053084804565,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.048133,False,1000hz,48.133,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4977486351597499,0.5860533588220203,1,1000000000,20.775767145201836,48133,0.048133
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,type_mismatch,high,144,169,schema,0.6681668790486076,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.046276,False,1000hz,46.276,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4997078453126002,0.5875540304284589,2,1000000000,21.60947359322327,46276,0.046276
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,missing_keys,high,132,169,schema,0.8047491095154381,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.044572,False,1000hz,44.572,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5016492653982303,0.5890410756004307,3,1000000000,22.43560979987436,44572,0.044572
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,type_mismatch,high,93,169,schema,0.5312300072047322,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.045065,False,1000hz,45.065,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5010724812923024,0.5885992835192945,4,1000000000,22.190169754798625,45065,0.045065
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,split_fields,high,169,144,schema,0.5729980519893795,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.04411,False,1000hz,44.11,1,short,30000,True,canonical,0.9946279118426278,1.0,0.502201483524726,0.5894640511866828,1,1000000000,22.670596236681025,44110,0.04411
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,renamed_keys,high,146,144,schema,0.1417945590231982,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.045743,False,1000hz,45.743,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5002995630868868,0.5880072610640825,2,1000000000,21.861268390792034,45743,0.045743
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,type_mismatch,high,80,144,schema,0.6067524977254485,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.044249,False,1000hz,44.249,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5020341271943973,0.589335863359197,3,1000000000,22.59938077696671,44249,0.044249
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,missing_keys,high,116,144,schema,0.756171511223938,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.047322,False,1000hz,47.322,1,short,30000,True,canonical,0.9946279118426278,1.0,0.4985853600617761,0.5866942544916574,4,1000000000,21.13182029500021,47322,0.047322
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,extra_keys,medium,178,154,schema,0.3580204520034206,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.045055,False,1000hz,45.055,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5010840553459975,0.588608148751912,1,145631067,22.19509488403063,45055,0.045055
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,value_contradiction,medium,154,154,schema,0.17140018430098342,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.043881,False,1000hz,43.881,1,short,30000,True,canonical,0.9946279118426278,0.0,0.2524795123154274,0.28967700940934776,2,1000000000,22.788906360383763,43881,0.043881
