phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,openf1,schema_alter,quantum_routed,1,1389807569,0.9494737,0.9494736790657043,982.1295639034361,0.16391696408391,9753.633910091594,3.0711007729132054,162808.07338200975,500,490,10,0.18987699877470732,162799.1393939592,16,190
quantum,finnhub,schema_alter,quantum_routed,1,223629570,0.89248127,0.8924813270568848,334.36019126591935,0.15029998030513525,4647.702969959937,2.76260962345685,180988.29300911166,500,486,14,0.1901669893413782,180943.68998508435,16,266
quantum,finnhub,json_manip,quantum_routed,1,924042931,0.8989123,0.8989123106002808,3.870648262090981,0.1510219881311059,11.34208298753947,2.596750451490792,192548.34430199116,500,485,15,0.1612619962543249,192539.4701389596,16,285
quantum,openf1,json_manip,quantum_routed,1,1307840814,0.9462098,0.9462097883224487,109.11505569674773,0.16766402404755354,1641.4735179860145,2.4842707807239957,201266.30473602563,500,484,16,0.49426499754190445,201257.15017097536,16,304
quantum,spacex,schema_alter,quantum_routed,1,65537730,0.8267857,0.826785683631897,7.530717761255801,0.2665750216692686,11.343456921167672,7.01788013795062,71246.5858879732,500,492,8,0.23567595053464174,71233.40486490633,16,224
quantum,spacex,json_manip,quantum_routed,1,180514722,0.9672151,0.9672151207923889,8.343201760329645,0.26752694975584745,12.946125934831798,2.3460012540634256,213128.61582404003,500,478,22,0.24098600260913372,213115.4240410542,16,616
quantum,openweather,json_manip,quantum_routed,1,977761746,0.9807894,0.9807894229888916,9.446324365853798,8.234758046455681,10.355166043154895,3.4268484947843256,145906.65468899533,500,484,16,0.188324018381536,145896.47833700292,16,384
quantum,openweather,schema_alter,quantum_routed,1,1726803927,0.97916675,0.9791667461395264,9.565625766602656,8.69881606195122,10.753587004728615,5.778660079565801,86525.24860703852,500,488,12,0.1934340689331293,86514.69172001816,16,288
quantum,openf1,qwen,quantum_routed,1,627258143,0.9764635,0.9764634966850281,8.703786777332425,0.17607002519071102,12.677425052970648,0.6685680893797328,747866.9830979779,500,475,25,0.1773129915818572,167689.0440370189,16,475
quantum,finnhub,qwen,quantum_routed,1,1872170678,0.7962304,0.7962303757667542,4.732536152005196,0.15119195450097322,12.737201992422342,0.6415277795623104,779389.4760740222,500,475,25,0.17751299310475588,176608.94273291342,16,475
quantum,spacex,qwen,quantum_routed,1,532050263,0.9537677,0.953767716884613,4.8482369957491755,0.25891989935189486,8.857882930897176,0.6750793177749699,740653.7081419956,500,475,25,0.26560400146991014,171018.6708390247,16,700
quantum,openweather,qwen,quantum_routed,1,76958937,0.99218786,0.9921879172325134,7.7727879816666245,7.297926931641996,8.82762495893985,0.6893015533847178,725371.9327119179,500,475,25,0.2019209787249565,171217.07374299876,16,600
