phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,openf1,schema_alter,quantum_routed,1,2028260247,0.8452632,0.8452631831169128,3585.0248584523797,0.19271299242973328,34821.86967507005,10.38481710264659,48147.212903015316,500,490,10,0.1674140803515911,48138.27914511785,16,190
quantum,finnhub,schema_alter,quantum_routed,1,1674337889,0.8582997,0.8582996726036072,2694.2019890635634,0.19127130508422852,33923.23743598536,10.392513574460079,48111.55611369759,500,487,13,0.16192300245165825,48102.74051502347,16,247
quantum,finnhub,json_manip,quantum_routed,1,1256926844,0.9737385,0.9737384915351868,1844.241930098322,0.23037521168589592,33869.41020190716,9.540447985653122,52408.44043716788,500,481,19,0.16245385631918907,52399.28268594667,16,361
quantum,openf1,json_manip,quantum_routed,1,1177978115,0.93633914,0.9363391399383545,2006.1984215345647,0.17127115279436111,34787.36709617078,9.379599566916152,53307.17973969877,500,482,18,0.17538899555802345,53292.43368515745,16,342
quantum,spacex,schema_alter,quantum_routed,1,466446311,0.9408163,0.9408162832260132,12.128072325140238,0.3146892413496971,29.85121589154005,169.5864088361525,2948.349478188902,500,493,7,0.35584811121225357,2934.3204093165696,16,196
quantum,spacex,json_manip,quantum_routed,1,1458497347,0.97360736,0.9736073613166809,26.338706879566114,0.3440161235630512,81.57320600003004,43.32973841730551,11539.418844040483,500,476,24,0.22100796923041344,11525.22559883073,16,672
quantum,openweather,json_manip,quantum_routed,1,929423659,0.9678362573099415,0.9678362573099415,0.3371909750919593,0.2888888120651245,0.45904796570539474,66.5714921294,7510.722442995757,500,481,19,0.19200099632143974,7499.755400232971,16,456
quantum,openweather,schema_alter,quantum_routed,1,1065878673,0.6377314814814814,0.6377314814814814,0.3803236565242211,0.33080996945500374,0.5804244428873062,135.14767975879792,3699.656560085714,500,488,12,0.2266080118715763,3688.6734860017896,16,288
quantum,openf1,qwen,quantum_routed,1,892155644,0.91027117,0.910271167755127,4.770092684775591,0.19460730254650116,9.743116796016693,0.6749352214205088,740811.8351679295,500,475,25,0.18409593030810356,4271.187502890825,16,475
quantum,finnhub,qwen,quantum_routed,1,532552215,0.86746716,0.8674672245979309,5.758430194109678,0.2172808162868023,10.107161942869425,0.6650483418196874,751825.0457281247,500,475,25,0.17949705943465233,4316.831219010055,16,475
quantum,spacex,qwen,quantum_routed,1,1053560532,0.94203043,0.9420304894447327,5.992049463093281,0.33424701541662216,11.39229815453291,0.699589725857734,714704.6068850905,500,475,25,0.2541518770158291,4306.330407969654,16,700
quantum,openweather,qwen,quantum_routed,1,1584321349,0.9705476190476188,0.9705476190476188,0.32098177820444107,0.3071851097047329,0.41184714064002037,0.6948457399807128,719584.1770777479,500,475,25,0.21958490833640099,3285.6314382515848,16,600
