phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,openf1,schema_alter,quantum_routed,1,901536100,0.90877193,0.9087719321250916,3226.9967244420613,0.22541801445186138,28694.452125113457,12.0149210617642,41614.92176516913,500,491,9,0.17505022697150707,41556.62303999998,16,171
quantum,finnhub,schema_alter,quantum_routed,1,577215334,0.6789474,0.678947389125824,2887.5980600714684,0.2105790190398693,28220.711750909686,12.030973683574725,41559.396034805104,500,490,10,0.16594212502241135,41550.8602890186,16,190
quantum,openf1,json_manip,quantum_routed,1,1795316381,0.9282504,0.9282503724098206,1799.2664439516375,0.21256180480122566,28658.55862083845,10.838607808142793,46131.38595386408,500,484,16,0.16317586414515972,46099.488629959524,16,304
quantum,finnhub,json_manip,quantum_routed,1,202874314,0.9717174,0.971717357635498,1506.2775202708222,0.1657919492572546,28355.831681052223,10.597443254162291,47181.191539159045,500,481,19,0.2098381519317627,47157.523976871744,16,361
quantum,spacex,schema_alter,quantum_routed,1,1847490949,0.8928571,0.8928570747375488,6.6543112334329635,0.30106399208307266,27.409298112615943,150.23281126420602,3328.1677670311183,500,492,8,0.26858109049499035,3302.276327041909,16,224
quantum,spacex,json_manip,quantum_routed,1,686021257,0.94007427,0.9400742650032043,19.426256728669006,0.30713598243892193,85.08044201880693,41.09485314136417,12166.973763843998,500,476,24,0.28213788755238056,12150.633671088144,16,672
quantum,openweather,json_manip,quantum_routed,1,767078604,0.9676973104056439,0.9676973104056439,0.38231187500059605,0.3503700718283653,0.46391086652874947,80.3026162854011,6226.447195978835,500,482,18,0.19469810649752617,6214.737236034125,16,432
quantum,openweather,schema_alter,quantum_routed,1,1820168214,0.5324074074074076,0.5324074074074076,0.43409946374595165,0.3400798887014389,0.7543349638581276,196.32119846636328,2546.8467180617154,500,491,9,0.19515911117196083,2536.3848221022636,16,216
quantum,openf1,qwen,quantum_routed,1,100990330,0.92071253,0.9207125306129456,4.656283175572753,0.2066311426460743,9.16363694705069,0.6835379843166559,731488.2442119997,500,475,25,0.17834710888564587,4221.144218929112,16,475
quantum,finnhub,qwen,quantum_routed,1,1827422773,0.8464557,0.8464556932449341,5.331456670537591,0.22458587773144245,9.24110901542008,0.6735783373864808,742304.1571378708,500,475,25,0.17715408466756344,4214.983616024256,16,475
quantum,spacex,qwen,quantum_routed,1,1365955231,0.92029357,0.9202935695648193,4.93040606379509,0.2857248764485121,12.904763920232654,0.7025865146631485,711656.1299781315,500,475,25,0.24911388754844666,4192.504663020372,16,700
quantum,openweather,qwen,quantum_routed,1,129608297,0.9701587301587301,0.9701587301587301,0.37001452408730984,0.3571240231394768,0.39444584399461746,0.6982538763888188,716071.928717196,500,475,25,0.21390593610703945,3286.023393040523,16,600
