phase,api,chaos_method,reconciler,n_iterations,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,hosseini_mean,hosseini_std,hosseini_min,hosseini_max,latency_mean_ms,latency_std_ms,throughput_mean_pps,throughput_std_pps,throughput_min_pps,throughput_max_pps,total_time_mean_ms,total_time_std_ms,fast_path_latency_mean_ms,fast_path_latency_std_ms,gpu_latency_mean_ms,gpu_latency_std_ms,packets_clean_mean,packets_drifted_mean,batch_size
quantum,openf1,schema_alter,quantum_routed,1,0.9494736790657043,0.0,0.9494736790657043,0.9494736790657043,0.9494736790657043,0.0,0.9494736790657043,0.9494736790657043,982.1295639034361,0.0,3.0711007729132054,0.0,3.0711007729132054,3.0711007729132054,162808.07338200975,0.0,0.18987699877470732,0.0,162799.1393939592,0.0,490.0,10.0,16
quantum,finnhub,schema_alter,quantum_routed,1,0.89248126745224,0.0,0.89248126745224,0.89248126745224,0.8924813270568848,0.0,0.8924813270568848,0.8924813270568848,334.36019126591935,0.0,2.76260962345685,0.0,2.76260962345685,2.76260962345685,180988.29300911166,0.0,0.1901669893413782,0.0,180943.68998508435,0.0,486.0,14.0,16
quantum,finnhub,json_manip,quantum_routed,1,0.8989123106002808,0.0,0.8989123106002808,0.8989123106002808,0.8989123106002808,0.0,0.8989123106002808,0.8989123106002808,3.870648262090981,0.0,2.596750451490792,0.0,2.596750451490792,2.596750451490792,192548.34430199116,0.0,0.1612619962543249,0.0,192539.4701389596,0.0,485.0,15.0,16
quantum,openf1,json_manip,quantum_routed,1,0.9462097883224487,0.0,0.9462097883224487,0.9462097883224487,0.9462097883224487,0.0,0.9462097883224487,0.9462097883224487,109.11505569674773,0.0,2.4842707807239957,0.0,2.4842707807239957,2.4842707807239957,201266.30473602563,0.0,0.49426499754190445,0.0,201257.15017097536,0.0,484.0,16.0,16
quantum,spacex,schema_alter,quantum_routed,1,0.826785683631897,0.0,0.826785683631897,0.826785683631897,0.826785683631897,0.0,0.826785683631897,0.826785683631897,7.530717761255801,0.0,7.01788013795062,0.0,7.01788013795062,7.01788013795062,71246.5858879732,0.0,0.23567595053464174,0.0,71233.40486490633,0.0,492.0,8.0,16
quantum,spacex,json_manip,quantum_routed,1,0.9672151207923889,0.0,0.9672151207923889,0.9672151207923889,0.9672151207923889,0.0,0.9672151207923889,0.9672151207923889,8.343201760329645,0.0,2.3460012540634256,0.0,2.3460012540634256,2.3460012540634256,213128.61582404003,0.0,0.24098600260913372,0.0,213115.4240410542,0.0,478.0,22.0,16
quantum,openweather,json_manip,quantum_routed,1,0.9807894229888916,0.0,0.9807894229888916,0.9807894229888916,0.9807894229888916,0.0,0.9807894229888916,0.9807894229888916,9.446324365853798,0.0,3.4268484947843256,0.0,3.4268484947843256,3.4268484947843256,145906.65468899533,0.0,0.188324018381536,0.0,145896.47833700292,0.0,484.0,16.0,16
quantum,openweather,schema_alter,quantum_routed,1,0.9791667461395264,0.0,0.9791667461395264,0.9791667461395264,0.9791667461395264,0.0,0.9791667461395264,0.9791667461395264,9.565625766602656,0.0,5.778660079565801,0.0,5.778660079565801,5.778660079565801,86525.24860703852,0.0,0.1934340689331293,0.0,86514.69172001816,0.0,488.0,12.0,16
quantum,openf1,qwen,quantum_routed,1,0.9764634966850281,0.0,0.9764634966850281,0.9764634966850281,0.9764634966850281,0.0,0.9764634966850281,0.9764634966850281,8.703786777332425,0.0,0.6685680893797328,0.0,0.6685680893797328,0.6685680893797328,747866.9830979779,0.0,0.1773129915818572,0.0,167689.0440370189,0.0,475.0,25.0,16
quantum,finnhub,qwen,quantum_routed,1,0.7962303757667542,0.0,0.7962303757667542,0.7962303757667542,0.7962303757667542,0.0,0.7962303757667542,0.7962303757667542,4.732536152005196,0.0,0.6415277795623104,0.0,0.6415277795623104,0.6415277795623104,779389.4760740222,0.0,0.17751299310475588,0.0,176608.94273291342,0.0,475.0,25.0,16
quantum,spacex,qwen,quantum_routed,1,0.953767716884613,0.0,0.953767716884613,0.953767716884613,0.953767716884613,0.0,0.953767716884613,0.953767716884613,4.8482369957491755,0.0,0.6750793177749699,0.0,0.6750793177749699,0.6750793177749699,740653.7081419956,0.0,0.26560400146991014,0.0,171018.6708390247,0.0,475.0,25.0,16
quantum,openweather,qwen,quantum_routed,1,0.9921878576278687,0.0,0.9921878576278687,0.9921878576278687,0.9921879172325134,0.0,0.9921879172325134,0.9921879172325134,7.7727879816666245,0.0,0.6893015533847178,0.0,0.6893015533847178,0.6893015533847178,725371.9327119179,0.0,0.2019209787249565,0.0,171217.07374299876,0.0,475.0,25.0,16
