timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:08:18.413965Z,spacex,2,short,100hz,json,high,1,100.0,30000,14.642029874987202,14.642069042020012,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,338,0.31952662721893493,1.0,139.91787499981,0.0714704965324379,0.6441757561112214,0.6565785626455461,"{""levenshtein_latency"": 0.0006508796296296296, ""regex_latency"": 0.010139981481481482, ""bert_latency"": 127.26550188893236, ""gemma_latency"": 8.25535879643953, ""levenshtein_confidence"": 1.8084482397675796, ""regex_confidence"": 0.0, ""bert_confidence"": 0.6009233831785029, ""gemma_confidence"": 0.91}"
