timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:08:03.536171Z,spacex,1,short,100hz,json,high,1,100.0,30000,14.375170082988916,14.375210375001188,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,334,0.3143712574850299,1.0,134.54266701592132,0.07432586421686314,0.6434579872146301,0.6554602568780383,"{""levenshtein_latency"": 0.0008079333333333334, ""regex_latency"": 0.014105238095238094, ""bert_latency"": 128.65066752308934, ""gemma_latency"": 8.181971780833832, ""levenshtein_confidence"": 1.865752619324688, ""regex_confidence"": 0.0, ""bert_confidence"": 0.5976526650069415, ""gemma_confidence"": 0.9099999999999999}"
