phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
fast,openf1,json_manip,levenshtein,1,943467420,0.0,0.0,0.0,0.0,0.0,38342.955503585305,13.040204998105764,500,500,0,0.16981083899736404,0.0017327256500720978,16,0
fast,openf1,schema_alter,levenshtein,1,1239259115,0.0,0.0,0.20151969511061907,0.19490905106067657,0.216722022742033,18727.944770883412,26.6980710439384,500,496,4,7.672133855521679,0.8912552148103714,16,76
fast,openf1,json_manip,regex,1,943467420,0.8266253869969039,0.8266253869969039,0.674870769109796,0.131094828248024,9.15329810231924,16848.4279869403,29.67635914683342,500,483,17,0.1685982570052147,12.176745105534792,16,323
fast,openf1,schema_alter,regex,1,1239259115,0.8222222222222225,0.8222222222222225,0.1446305670671993,0.13760803267359734,0.16004173085093498,29862.579193103767,16.74336288124323,500,491,9,0.16842829063534737,1.648428849875927,16,171
fast,finnhub,json_manip,levenshtein,1,166182538,0.0,0.0,0.0,0.0,0.0,14864.610696653923,33.63693878054619,500,500,0,0.18959911540150642,0.0017629936337471008,16,0
fast,finnhub,json_manip,regex,1,166182538,0.8292397660818712,0.8292397660818712,0.4298166734062963,0.12712692841887474,5.221904255449772,30855.486227687146,16.204573679715395,500,482,18,0.1658918336033821,8.557138033211231,16,342
fast,finnhub,schema_alter,levenshtein,1,131698457,0.0,0.0,0.16244594007730484,0.16244594007730484,0.16244594007730484,27338.19190912698,18.289431929588318,500,499,1,0.16666390001773834,0.17900904640555382,16,19
fast,finnhub,schema_alter,regex,1,131698457,0.8315789473684213,0.8315789473684213,0.16938988119363785,0.16938988119363785,0.16938988119363785,26969.239787415216,18.539640121161938,500,499,1,0.16610324382781982,0.2554869279265404,16,19
fast,openf1,qwen,levenshtein,1,1672796713,0.9375438596491229,0.9375438596491229,0.17578311264514923,0.15936000272631645,0.4817578010261059,0.5257173645023742,951081.3866178505,500,475,25,0.17834734171628952,5.338225979357958,16,475
fast,spacex,json_manip,levenshtein,1,1017580529,0.0,0.0,0.0,0.0,0.0,37354.70731168083,13.385193888098001,500,500,0,0.22593000903725624,0.0016228295862674713,16,0
fast,spacex,json_manip,regex,1,1017580529,0.8285714285714291,0.8285714285714292,0.2480547105812508,0.2240859903395176,0.5781147629022598,26482.256777517778,18.880566116422415,500,477,23,0.21934695541858673,7.425636984407902,16,644
fast,spacex,schema_alter,levenshtein,1,712539973,0.0,0.0,0.3433879464864731,0.3398209810256958,0.34695491194725037,40476.96740292899,12.35270407050848,500,498,2,0.22082030773162842,0.7272250950336456,16,56
fast,spacex,schema_alter,regex,1,712539973,0.8000000000000003,0.8000000000000003,0.25114871095865965,0.23429607972502708,0.27721887454390526,38612.141029765866,12.949294876307249,500,496,4,0.21877605468034744,1.2267567217350006,16,112
fast,openf1,qwen,regex,1,1672796713,0.8214736842105264,0.8214736842105264,0.14226727187633514,0.13652490451931953,0.16579311341047287,0.5226453886811329,956671.5995748527,500,475,25,0.17750496044754982,4.868042189627886,16,475
fast,finnhub,qwen,levenshtein,1,1335453547,0.9087090803932911,0.9087090803932911,0.17490912228822708,0.1568351872265339,0.5311928689479828,0.5189807327685917,963426.9028306007,500,475,25,0.17163436859846115,5.257849581539631,16,475
fast,openweather,json_manip,levenshtein,1,373852188,0.0,0.0,0.0,0.0,0.0,47038.93710249331,10.62949188053608,500,500,0,0.19402801990509033,0.0014631077647209167,16,0
fast,openweather,json_manip,regex,1,373852188,0.8481481481481482,0.8481481481481482,0.22598798386752605,0.21527940407395363,0.2508978359401226,35357.967912469765,14.141084160655737,500,482,18,0.1946580596268177,4.941303748637438,16,432
fast,openweather,schema_alter,levenshtein,1,772962276,0.0,0.0,0.2593994140625,0.2569998614490032,0.2617989666759968,51079.07047990193,9.78874508291483,500,498,2,0.1941770315170288,0.5527660250663757,16,48
fast,openweather,schema_alter,regex,1,772962276,0.8277777777777781,0.8277777777777781,0.2266341923839516,0.2036956138908863,0.2526119351387024,42119.9239368203,11.870866641402245,500,491,9,0.1978948712348938,2.474724780768156,16,216
fast,finnhub,qwen,regex,1,1335453547,0.7254736842105265,0.7254736842105265,0.17044151201844215,0.13592513278126717,0.5558519624173641,0.5153091278114863,970291.3707806729,500,475,25,0.1707226037979126,5.06154727190733,16,475
fast,spacex,qwen,levenshtein,1,1477877474,0.9642857142857144,0.9642857142857144,0.41360363364219666,0.3407229669392109,1.7910851165652275,0.5116312719184737,977266.299859155,500,475,25,0.22739311680197716,11.672512162476778,16,700
fast,spacex,qwen,regex,1,1477877474,0.8251428571428576,0.8251428571428576,0.23537162691354752,0.22485805675387383,0.26551680639386177,0.508019048522382,984215.0633018464,500,475,25,0.2312101423740387,7.3002842254936695,16,700
