phase,api,chaos_method,reconciler,n_iterations,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,hosseini_mean,hosseini_std,hosseini_min,hosseini_max,latency_mean_ms,latency_std_ms,throughput_mean_pps,throughput_std_pps,throughput_min_pps,throughput_max_pps,total_time_mean_ms,total_time_std_ms,fast_path_latency_mean_ms,fast_path_latency_std_ms,gpu_latency_mean_ms,gpu_latency_std_ms,packets_clean_mean,packets_drifted_mean,batch_size
quantum,openf1,schema_alter,quantum_routed,1,0.5190740740740739,0.0,0.5190740740740739,0.5190740740740739,0.5190740740740739,0.0,0.5190740740740739,0.5190740740740739,0.027090002765396127,0.0,34.6945796574996,0.0,34.6945796574996,34.6945796574996,72057.36529105343,0.0,86.26942010596395,0.0,71877.85347411409,0.0,2392.0,108.0,256
quantum,hockey_nhl,schema_alter,quantum_routed,1,0.7203274921430052,0.0,0.7203274921430052,0.7203274921430052,0.7203274921430052,0.0,0.7203274921430052,0.7203274921430052,0.4495786350413129,0.0,38.751429343446866,0.0,38.751429343446866,38.751429343446866,64513.749359874055,0.0,14220.988546963781,0.0,43336.73569303937,0.0,2442.0,58.0,256
quantum,openweather,schema_alter,quantum_routed,1,0.4666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666666,0.0,0.4666666666666666,0.4666666666666666,0.009959567924616513,0.0,30.514644424331667,0.0,30.514644424331667,30.514644424331667,81927.875849884,0.0,123.1228040996939,0.0,81479.96681090444,0.0,2446.0,54.0,256
quantum,clinical,schema_alter,quantum_routed,1,0.3127272727272728,0.0,0.3127272727272728,0.3127272727272728,0.3127272727272728,0.0,0.3127272727272728,0.3127272727272728,0.011831158631001457,0.0,30.056710004196454,0.0,30.056710004196454,30.056710004196454,83176.10276211053,0.0,143.4269528836012,0.0,82693.7681210693,0.0,2434.0,66.0,256
quantum,aviation_opensky,schema_alter,quantum_routed,1,0.31571428571428567,0.0,0.31571428571428567,0.31571428571428567,0.31571428571428567,0.0,0.31571428571428567,0.31571428571428567,0.006770844837384564,0.0,29.59839678711835,0.0,29.59839678711835,29.59839678711835,84464.0342509374,0.0,7460.375340888277,0.0,76264.20723111369,0.0,2430.0,70.0,256
quantum,spacex,schema_alter,quantum_routed,1,0.29236111111111107,0.0,0.29236111111111107,0.29236111111111107,0.29236111111111107,0.0,0.29236111111111107,0.29236111111111107,0.008947199805536203,0.0,28.491951025846035,0.0,28.491951025846035,28.491951025846035,87744.07894117758,0.0,240.61864404939115,0.0,87441.54811115004,0.0,2428.0,72.0,256
quantum,football_uefa,schema_alter,quantum_routed,1,0.5653423499577342,0.0,0.5653423499577342,0.5653423499577342,0.5653423499577342,0.0,0.5653423499577342,0.5653423499577342,0.09013471643921438,0.0,29.741654899835382,0.0,29.741654899835382,29.741654899835382,84057.1921239607,0.0,4464.835356920958,0.0,75191.12650118768,0.0,2409.0,91.0,256
quantum,smartcity_transit,schema_alter,quantum_routed,1,0.6613637676573975,0.0,0.6613637676573975,0.6613637676573975,0.6613637676573975,0.0,0.6613637676573975,0.6613637676573975,0.11833114304432743,0.0,28.14649155818801,0.0,28.14649155818801,28.14649155818801,88821.01681595668,0.0,1684.834383893758,0.0,86199.59945208393,0.0,2405.0,95.0,256
quantum,aviation_opensky,qwen,quantum_routed,1,0.39494949494949466,0.0,0.39494949494949466,0.39494949494949466,0.3949494949494946,0.0,0.3949494949494946,0.3949494949494946,0.006675863676149436,0.0,27.04669659236378,0.0,27.04669659236378,27.04669659236378,92432.72987008095,0.0,10921.575895976275,0.0,78975.83947889507,0.0,2401.0,99.0,256
quantum,finnhub,schema_alter,quantum_routed,1,0.328921568627451,0.0,0.328921568627451,0.328921568627451,0.328921568627451,0.0,0.328921568627451,0.328921568627451,0.007666907656718703,0.0,25.943628682807493,0.0,25.943628682807493,25.943628682807493,96362.77293995954,0.0,28.76858413219452,0.0,96273.42585311271,0.0,2398.0,102.0,256
