phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,spacex,schema_alter,quantum_routed,1,2306848957,0.18125,0.18125,0.005584570721516179,0.0,0.04310300573706627,36.0071947950872,69430.56836910546,2500,2428,72,255.60480495914817,69113.40051598381,256,288
quantum,openweather,schema_alter,quantum_routed,1,3176273455,0.43431372549019603,0.43431372549019603,0.009816352223210475,0.0,0.03134098369628191,32.043304563332164,78019.41884797998,2500,2449,51,63.8817329891026,77644.97598796152,256,204
quantum,hockey_nhl,schema_alter,quantum_routed,1,864844442,0.7352504375918528,0.7352504375918528,0.2695112313442635,0.0,0.6431569345295429,42.48455361162832,58844.91626895033,2500,2447,53,13539.639662019908,36983.78623300232,256,1378
quantum,clinical,schema_alter,quantum_routed,1,623136646,0.30696969696969706,0.30696969696969706,0.008454142406469944,0.0,0.04214199725538492,30.608621532417757,81676.33414501324,2500,2434,66,36.98925394564867,81370.79385702964,256,330
quantum,aviation_opensky,schema_alter,quantum_routed,1,3330513406,0.3213333333333333,0.3213333333333333,0.05501334245006243,0.0,3.629396902397275,30.14134262852593,82942.5560371019,2500,2425,75,11342.485453002155,71244.57701598294,256,150
quantum,smartcity_transit,schema_alter,quantum_routed,1,4161577514,0.6079890248640255,0.6079890248640255,0.12304506366845311,0.0,0.25372207164764404,29.79054331589322,83919.24824903253,2500,2418,82,152.1608370821923,83562.58810102008,256,1640
quantum,football_uefa,schema_alter,quantum_routed,1,2773541159,0.5338968723584105,0.5338968723584105,0.05607047133598026,0.0,0.34775398671627045,30.055264587945725,83180.10286299977,2500,2409,91,7286.128864972852,73217.9547669366,256,1183
quantum,aviation_opensky,qwen,quantum_routed,1,2436039110,0.4073684210526313,0.4073684210526313,0.00640186971347583,0.0,0.03282306715846062,27.77956015013517,89994.2254840862,2500,2405,95,6871.160453069024,78599.2453910876,256,190
quantum,finnhub,schema_alter,quantum_routed,1,1753426110,0.34380952380952373,0.34380952380952373,0.006333807305920692,0.0,0.026912079192698002,26.541924532802476,94190.60765206814,2500,2395,105,53.29000006895512,93783.98436598945,256,420
quantum,openf1,schema_alter,quantum_routed,1,871865710,0.5423636363636364,0.5423636363636364,1.5415136204947801,0.0,165.81512708216906,25.90634319689637,96501.46224803757,2500,2390,110,307.709424989298,95824.74406203255,256,1100
quantum,openweather,qwen,quantum_routed,1,2826526034,0.49956140350877193,0.49956140350877193,0.009817903526454117,0.0,0.04174094647169113,25.67754243525355,97361.3423599163,2500,2386,114,116.73423403408378,96761.21952699032,256,456
quantum,hockey_nhl,qwen,quantum_routed,1,587980450,0.7837778948928382,0.7837778948928382,1.2119060194846698,0.0,103.74081507325172,28.35463958107088,88168.99233905133,2500,2377,123,15657.206446048804,62322.88627198432,256,3198
quantum,smartcity_transit,qwen,quantum_routed,1,961063833,0.663494611707331,0.663494611707331,0.28700167534961585,0.0,10.325239971280098,25.185011161450962,99265.3917829739,2500,2374,126,370.81631598994136,96578.47989397123,256,2520
quantum,clinical,qwen,quantum_routed,1,608992924,0.4448472727272727,0.4448472727272727,0.009785465896129608,0.0,0.031570903956890106,23.70821891367544,105448.66356696002,2500,2375,125,129.4962470419705,105199.51174000744,256,625
quantum,finnhub,qwen,quantum_routed,1,1301935308,0.4038461538461538,0.4038461538461538,0.00859019525635701,0.0,0.03436696715652943,23.147429233154323,108003.35427396931,2500,2370,130,29.448707937262952,107904.63121200446,256,520
quantum,football_uefa,qwen,quantum_routed,1,2470270663,0.59804822043628,0.59804822043628,0.08558858978325751,0.0,0.2573899691924453,24.350422512143897,102667.62306704186,2500,2366,134,5160.87827202864,90080.85558610037,256,1742
quantum,openweather,json_manip,quantum_routed,1,1388894160,0.637769784172662,0.637769784172662,0.3232446594646187,0.0,42.843744973652065,22.346389903763566,111874.89392096177,2500,2361,139,97.02021791599691,111518.939790898,256,556
