run_id,run_number,api,strategy,reconciler,avg_latency_ms,min_latency_ms,max_latency_ms,p95_latency_ms,accuracy,throughput_pps,resilience_P,resilience_P2,vram_allocated_mb,compute_utilization_pct,drift_packets_pct
e0cdd4e4a3ca466fae74c512ad804fa2,1,finnhub,,regex,0.013678614294622093,0.00487698707729578,0.49341004341840744,0.013661436969414346,0.9712,73106.82050543392,0.99424,0.9928,15191.1875,100.0,5.1
e0cdd4e4a3ca466fae74c512ad804fa2,1,finnhub,,levenshtein,0.147872561449185,0.08937402162700891,0.8572649676352739,0.15192804858088493,0.9691,6762.579820081364,0.9938199999999999,0.992275,15191.1875,100.0,5.1
e0cdd4e4a3ca466fae74c512ad804fa2,1,finnhub,,bert,0.0522390192374587,0.0,431.179930921644,0.06498036673292513,0.9588,19142.77899158827,0.99176,0.9897,15191.1875,100.0,5.1
e0cdd4e4a3ca466fae74c512ad804fa2,1,finnhub,,gemma,5.80190147185931,0.0,5610.394155024551,0.0029539281968027353,0.9691,172.35728749449694,0.704145050623074,0.7439821862483491,15191.1875,100.0,5.1
7d4ebedc8db04165b20e6f9e5d48dfec,1,finnhub,,regex,0.012829886726103723,0.0044660409912467,2.8098649345338345,0.013320008292794228,0.9808,77943.010826853,0.9961599999999999,0.9952,15223.1875,100.0,5.2299999999999995
7d4ebedc8db04165b20e6f9e5d48dfec,1,finnhub,,levenshtein,0.14845315623097122,0.08995493408292532,3.3314269967377186,0.15127694350667298,0.9785,6736.131621507241,0.9957,0.994625,15223.1875,100.0,5.2299999999999995
7d4ebedc8db04165b20e6f9e5d48dfec,1,finnhub,,bert,0.007230822707060725,0.0,5.573719972744584,0.06521856994368135,0.9539,138296.8495443159,0.99078,0.988475,15223.1875,100.0,5.2299999999999995
7d4ebedc8db04165b20e6f9e5d48dfec,1,finnhub,,gemma,3.648357288702391,0.0,5166.08803498093,0.002905365545302623,0.9785,274.09596178987977,0.7416335866264578,0.776853788536964,15223.1875,100.0,5.2299999999999995
9bf4fbe2379545a5983bfaa0c3369504,1,finnhub,,regex,0.01577098751440644,0.004456960596144199,2.6788980467244983,0.01439108164049685,0.9721,63407.570330426206,0.9944200000000001,0.9930249999999999,29827.9521484375,100.0,4.9399999999999995
9bf4fbe2379545a5983bfaa0c3369504,1,finnhub,,levenshtein,0.15235095471143723,0.08871301542967558,5.051547079347074,0.1532809808850288,0.9673,6563.792146193413,0.99346,0.9918250000000001,29827.9521484375,100.0,4.9399999999999995
9bf4fbe2379545a5983bfaa0c3369504,1,finnhub,,bert,0.025499693816527724,0.0,9.61745495442301,0.0,0.9597,39216.15715055552,0.99194,0.989925,29827.9521484375,100.0,4.9399999999999995
9bf4fbe2379545a5983bfaa0c3369504,1,finnhub,,gemma,12.642724274296778,0.0,5321.100102970377,0.0,0.9684,79.0968764566862,0.6713639067598403,0.7158290629370059,29827.9521484375,100.0,4.9399999999999995
8b3b429125084463a139ccaf5bf909d5,1,openmeteo,,regex,0.013960220746230333,0.004906905815005302,1.210856018587947,0.013661547563970082,0.9755,71632.10512054611,0.9951000000000001,0.993875,29827.9521484375,100.0,4.65
8b3b429125084463a139ccaf5bf909d5,1,openmeteo,,levenshtein,0.1480283932061866,0.0894439872354269,0.7292639929801226,0.15188895049504936,0.9738,6755.460748716731,0.9947600000000001,0.99345,29827.9521484375,100.0,4.65
8b3b429125084463a139ccaf5bf909d5,1,openmeteo,,bert,0.009433985268697143,0.0,5.780900944955647,0.0,0.9616,105999.7415215492,0.9923200000000001,0.9904000000000001,29827.9521484375,100.0,4.65
8b3b429125084463a139ccaf5bf909d5,1,openmeteo,,gemma,6.139221394632477,0.0,5203.1058189459145,0.0,0.9738,162.8871050120949,0.7017704867542331,0.7423161315036285,29827.9521484375,100.0,4.65
ce2e00a2c9ee46228218845320334026,1,openmeteo,,regex,0.013056252081878484,0.004956964403390884,0.5279820179566741,0.013409997336566448,0.982,76591.65844292766,0.9964,0.9954999999999999,29827.9521484375,100.0,4.8500000000000005
ce2e00a2c9ee46228218845320334026,1,openmeteo,,levenshtein,0.147534652473405,0.08849299047142267,0.6898948922753334,0.15156858717091382,0.9802,6778.06863157293,0.99604,0.99505,29827.9521484375,100.0,4.8500000000000005
ce2e00a2c9ee46228218845320334026,1,openmeteo,,bert,0.007217713026329875,0.0,5.676964996382594,0.0,0.9572,138548.04095868696,0.9914400000000001,0.9893,29827.9521484375,100.0,4.8500000000000005
ce2e00a2c9ee46228218845320334026,1,openmeteo,,gemma,4.060943111346569,0.0,5209.050967008807,0.0,0.9802,246.24821687502285,0.732226875906258,0.7689244650625068,29827.9521484375,100.0,4.8500000000000005
f3015f13d46b44aa8a24368734d1c428,1,openmeteo,,regex,0.01483193781459704,0.005016918294131756,1.2635550228878856,0.014501094119623303,0.9741,67422.07340000018,0.99482,0.993525,29827.9521484375,100.0,4.9799999999999995
f3015f13d46b44aa8a24368734d1c428,1,openmeteo,,levenshtein,0.15225475042825565,0.08921395055949688,5.339840077795088,0.1523289829492569,0.9698,6567.939569617649,0.99396,0.9924499999999999,29827.9521484375,100.0,4.9799999999999995
f3015f13d46b44aa8a24368734d1c428,1,openmeteo,,bert,0.023412444663699718,0.0,5.056363996118307,0.0,0.9586,42712.32732694803,0.9917199999999999,0.98965,29827.9521484375,100.0,4.9799999999999995
f3015f13d46b44aa8a24368734d1c428,1,openmeteo,,gemma,12.551870132738259,0.0,5305.320024024695,0.0,0.9707,79.66940299929988,0.6720242910497549,0.71657582089979,29827.9521484375,100.0,4.9799999999999995
adc2195d9efd41d0afd084edec93a648,1,spacex,,regex,0.014701965637505055,0.006680027581751347,0.6054689874872565,0.014691968681290746,0.9726,68018.11571705602,0.9945200000000001,0.99315,29827.9521484375,100.0,4.99
adc2195d9efd41d0afd084edec93a648,1,spacex,,levenshtein,0.14843655820004642,0.08916400838643312,3.6424429854378104,0.15246953116729856,0.9704,6736.884849164384,0.9940800000000001,0.9926,29827.9521484375,100.0,4.99
adc2195d9efd41d0afd084edec93a648,1,spacex,,bert,0.009433150256518275,0.0,5.647390033118427,0.0,0.9596,106009.12450313228,0.9919199999999999,0.9899,29827.9521484375,100.0,4.99
adc2195d9efd41d0afd084edec93a648,1,spacex,,gemma,6.575848643004429,0.0,5219.615452922881,0.0,0.9704,152.07162668864464,0.6973050693410257,0.7382214880065934,29827.9521484375,100.0,4.99
baf7f7c525964352b89e7a36efabb733,1,spacex,,regex,0.01316634324612096,0.00658002682030201,0.5078420508652925,0.014161929721012712,0.9788,75951.2327232254,0.99576,0.9947,29827.9521484375,100.0,5.2299999999999995
baf7f7c525964352b89e7a36efabb733,1,spacex,,levenshtein,0.14638204607181252,0.08967507164925337,0.6931490497663617,0.15083595644682646,0.9762,6831.438874063949,0.9952399999999999,0.99405,29827.9521484375,100.0,5.2299999999999995
baf7f7c525964352b89e7a36efabb733,1,spacex,,bert,0.007326337904669344,0.0,5.547150038182735,0.0662515987642109,0.9559,136493.84085364986,0.99118,0.988975,29827.9521484375,100.0,5.2299999999999995
baf7f7c525964352b89e7a36efabb733,1,spacex,,gemma,4.056467550550588,0.0,5267.0550289331,0.0028945214580744423,0.9762,246.5199061839578,0.7315219671643853,0.7680059718551874,29827.9521484375,100.0,5.2299999999999995
73d015b3a1734170a7a35ad1f46652b9,1,spacex,,regex,0.015483306394889951,0.00667001586407423,1.3005809159949422,0.015343568520620458,0.9756,64585.688256484806,0.99512,0.9939,29827.9521484375,100.0,4.8
73d015b3a1734170a7a35ad1f46652b9,1,spacex,,levenshtein,0.1510223220451735,0.08912396151572466,5.230104085057974,0.1529690867755562,0.9715,6621.537706862182,0.9943,0.9928750000000001,29827.9521484375,100.0,4.8
73d015b3a1734170a7a35ad1f46652b9,1,spacex,,bert,0.02217347433324903,0.0,5.191005999222398,0.0,0.9604,45098.93149674358,0.9920800000000001,0.9901,29827.9521484375,100.0,4.8
73d015b3a1734170a7a35ad1f46652b9,1,spacex,,gemma,12.111782112903892,0.0,5367.005908978172,0.0,0.972,82.56423296573342,0.6732974815380067,0.71776926988972,29827.9521484375,100.0,4.8
2eb2a0856ed849f38ba22e8c3f2132ff,1,openf1,,regex,0.01322055929340422,0.0057390425354242325,0.5702649941667914,0.013179966481402516,0.9725,75639.7651420771,0.9944999999999999,0.993125,29827.9521484375,100.0,5.21
2eb2a0856ed849f38ba22e8c3f2132ff,1,openf1,,levenshtein,0.14829632408218457,0.08978508412837982,0.747270998544991,0.15258894418366253,0.9707,6743.255479790641,0.99414,0.992675,29827.9521484375,100.0,5.21
2eb2a0856ed849f38ba22e8c3f2132ff,1,openf1,,bert,0.009876600047573448,0.0,5.657845991663635,0.0670670415274798,0.9585,101249.417328151,0.9917,0.989625,29827.9521484375,100.0,5.21
2eb2a0856ed849f38ba22e8c3f2132ff,1,openf1,,gemma,6.167192152165808,0.0,5193.564707995392,0.00302405678667128,0.9707,162.14834487503649,0.7008919207062627,0.741319503462511,29827.9521484375,100.0,5.21
76d8c1d095ff4495b4765eb2590fc8ad,1,openf1,,regex,0.01216521201422438,0.00592903234064579,0.4595989594236016,0.013209995813667774,0.9736,82201.60888529793,0.99472,0.9934,29827.9521484375,100.0,5.12
76d8c1d095ff4495b4765eb2590fc8ad,1,openf1,,levenshtein,0.15149913978530094,0.09020499419420958,3.7598590133711696,0.1559144933708012,0.971,6600.697544667009,0.9942,0.99275,29827.9521484375,100.0,5.12
76d8c1d095ff4495b4765eb2590fc8ad,1,openf1,,bert,0.008095667872112244,0.0,5.685557960532606,0.06640552892349638,0.9565,123522.85392595899,0.9913000000000001,0.989125,29827.9521484375,100.0,5.12
76d8c1d095ff4495b4765eb2590fc8ad,1,openf1,,gemma,4.28696477500489,0.0,5429.575277958065,0.0029254937544465,0.971,233.2652709979077,0.7258428448492678,0.7627295812993723,29827.9521484375,100.0,5.12
f85a076d47da4d0893406a3193507433,1,openf1,,regex,0.014491351624019443,0.0057891011238098145,1.1956830276176333,0.014071504119783633,0.9745,69006.67556382374,0.9948999999999999,0.993625,29827.9521484375,100.0,4.9399999999999995
f85a076d47da4d0893406a3193507433,1,openf1,,levenshtein,0.15491094645112752,0.08962408173829317,7.893039030022919,0.15585604123771185,0.9701,6455.321737482816,0.9940199999999999,0.992525,29827.9521484375,100.0,4.9399999999999995
f85a076d47da4d0893406a3193507433,1,openf1,,bert,0.02510419881436974,0.0,6.211827043443918,0.0,0.9592,39833.97388597784,0.99184,0.9898,29827.9521484375,100.0,4.9399999999999995
f85a076d47da4d0893406a3193507433,1,openf1,,gemma,12.905590408830903,0.0,5409.175339969806,0.0,0.971,77.48580020916597,0.6713200300732081,0.7159957400627498,29827.9521484375,100.0,4.9399999999999995
841bdcfee3bf4da3bc2d57156774edd4,2,finnhub,,regex,0.013702277792617679,0.004847068339586258,2.828823053278029,0.013650092296302319,0.9721,72980.56681778602,0.9944200000000001,0.9930249999999999,29827.9521484375,100.0,5.1
841bdcfee3bf4da3bc2d57156774edd4,2,finnhub,,levenshtein,0.14874304216355086,0.08947402238845825,3.1290330225601792,0.15201002242974934,0.9706,6723.003546615962,0.9941199999999999,0.99265,29827.9521484375,100.0,5.1
841bdcfee3bf4da3bc2d57156774edd4,2,finnhub,,bert,0.009803250432014465,0.0,6.132748909294605,0.06633051671087742,0.9592,102006.98298334815,0.99184,0.9898,29827.9521484375,100.0,5.1
841bdcfee3bf4da3bc2d57156774edd4,2,finnhub,,gemma,5.7295414003310725,0.0,5199.320862069726,0.003096018917858586,0.9706,174.5340386129711,0.7052069135145398,0.7450102115838914,29827.9521484375,100.0,5.1
5f36fed8072f42d9bfd4ec8abc729232,2,finnhub,,regex,0.012800699402578174,0.004557077772915363,3.2846370013430715,0.013279961422085762,0.9838,78120.73141867475,0.9967600000000001,0.99595,29827.9521484375,100.0,4.8500000000000005
5f36fed8072f42d9bfd4ec8abc729232,2,finnhub,,levenshtein,0.14715270879678427,0.08934398647397757,3.0086919432505965,0.15160847106017172,0.982,6795.661515011493,0.9964,0.9954999999999999,29827.9521484375,100.0,4.8500000000000005
5f36fed8072f42d9bfd4ec8abc729232,2,finnhub,,bert,0.0072036840836517515,0.0,5.636012996546924,0.0,0.9564,138817.858804973,0.9912799999999999,0.9891,29827.9521484375,100.0,4.8500000000000005
5f36fed8072f42d9bfd4ec8abc729232,2,finnhub,,gemma,3.650796039926354,0.0,5178.287282935344,0.0,0.982,273.91286422568066,0.7422695024789883,0.7776738592677043,29827.9521484375,100.0,4.8500000000000005
bbea2ae23329499eb777f3d27cbf0d72,2,finnhub,,regex,0.015084641240537166,0.004846951924264431,1.2619530316442251,0.014421995729207993,0.9706,66292.5941727196,0.9941199999999999,0.99265,29827.9521484375,100.0,5.35
bbea2ae23329499eb777f3d27cbf0d72,2,finnhub,,levenshtein,0.15272011616034434,0.08915399666875601,5.087580997496843,0.15267002745531497,0.9673,6547.925873432922,0.99346,0.9918250000000001,29827.9521484375,100.0,5.35
bbea2ae23329499eb777f3d27cbf0d72,2,finnhub,,bert,0.02665742371464148,0.0,5.8606009697541595,0.06773156346753238,0.9547,37513.00240805919,0.9909399999999999,0.988675,29827.9521484375,100.0,5.35
bbea2ae23329499eb777f3d27cbf0d72,2,finnhub,,gemma,12.804267066752072,0.0,5347.583246068098,0.003294902853667736,0.9679,78.09896457069603,0.6709146375997437,0.7154046893712088,29827.9521484375,100.0,5.35
2ebdf2df01f846a9a1a9b93b250e10a3,2,openmeteo,,regex,0.013864667294546962,0.005156965926289558,0.6223130039870739,0.014071504119783633,0.9733,72125.78410686455,0.9946600000000001,0.993325,29827.9521484375,100.0,4.84
