phase,api,chaos_method,reconciler,iteration,seed,accuracy,hosseini_resilience,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_pps,total_time_ms,packets_processed,packets_clean,packets_drifted,fast_path_latency_ms,gpu_latency_ms,batch_size,drift_event_count
quantum,openf1,qwen,quantum_routed,1,3260074454,0.32163050804617066,0.3216305080461707,0.008439036138448304,0.0,0.030291999792098068,24.257108427730337,103062.57266600005,2500,2334,166,0.401624998630723,103048.2945420008,4,1660
quantum,openf1,qwen,quantum_routed,2,3260074454,0.34786544780520684,0.34786544780520684,0.009409662658094108,0.0,0.04791699939232785,26.27912001616525,95132.56145800005,2500,2334,166,0.5605829992418876,95121.81562500155,4,1660
quantum,openf1,qwen,quantum_routed,3,3260074454,0.24608202038924928,0.24608202038924926,0.006327042157578714,0.0,0.028750000637955964,30.07496606352929,83125.61333299891,2500,2334,166,0.5072919993835967,83115.6891669998,4,1660
quantum,openf1,json_manip,quantum_routed,1,1925043681,0.3958691756272401,0.3958691756272401,0.011495516143137744,0.0,0.05966699973214418,24.889552548343186,100443.75024999863,2500,2314,186,0.5772919994342374,100429.21275000117,4,1860
quantum,openf1,json_manip,quantum_routed,2,1925043681,0.38999103942652324,0.38999103942652324,0.010382139720682991,0.0,0.09641699944040738,5.452379607772571,458515.39691700053,2500,2314,186,0.8587499996792758,458503.26674999995,4,1860
quantum,openf1,json_manip,quantum_routed,3,1925043681,0.3603046594982079,0.3603046594982079,0.009777553733788752,0.0,0.14512499910779297,20.15656262649992,124029.08404200025,2500,2314,186,0.8044170008361107,124017.2963749992,4,1860
quantum,openf1,schema_alter,quantum_routed,1,871865710,0.39111111111111113,0.3911111111111111,0.013990342537268859,0.0,0.11145800090162084,24.66940757177341,101340.09066599901,2500,2392,108,0.6024579997756518,100892.99666599982,4,1080
quantum,openf1,schema_alter,quantum_routed,2,871865710,0.4305555555555556,0.4305555555555556,0.01132214807781835,0.0,0.03833299888356123,32.07704507630231,77937.35345800087,2500,2392,108,0.583958000788698,77925.90175000078,4,1080
quantum,openf1,schema_alter,quantum_routed,3,871865710,0.33981481481481485,0.33981481481481485,0.008912814791983692,0.0,0.03279100019426551,43.79714282024752,57081.34912499918,2500,2392,108,0.7128330016712425,57068.14200000008,4,1080
quantum,finnhub,qwen,quantum_routed,1,1301935308,0.2674825174825175,0.2674825174825175,0.0022951608497879007,0.0,0.012500000593718141,36.408692296703876,68664.92154200023,2500,2357,143,0.4364160013210494,68653.40541700061,4,572
quantum,finnhub,qwen,quantum_routed,2,1301935308,0.25,0.25,0.004082160806071691,0.0,0.07633399945916608,32.11904123512081,77835.44912499929,2500,2357,143,1.0199159987678286,77827.48224999887,4,572
quantum,finnhub,qwen,quantum_routed,3,1301935308,0.23251748251748253,0.23251748251748253,0.0026209370182848283,0.0,0.08300000081362668,37.73083790299835,66258.79887500014,2500,2357,143,1.0882500009756768,66249.42270800057,4,572
quantum,finnhub,json_manip,quantum_routed,1,3091342568,0.35106951871657754,0.35106951871657754,0.002757096186094733,0.0,0.03433299934840761,26.08461640266376,95841.93079200122,2500,2313,187,0.5919580016779946,95831.52733399947,4,748
quantum,finnhub,json_manip,quantum_routed,2,3091342568,0.2925133689839572,0.2925133689839572,0.001996882326146438,0.0,0.01383299968438223,26.747368958959424,93467.1370420001,2500,2313,187,0.6273750004766043,93459.86945899858,4,748
quantum,finnhub,json_manip,quantum_routed,3,3091342568,0.293048128342246,0.293048128342246,0.0020184919980782918,0.0,0.015375000657513738,31.0263070645899,80576.78262500121,2500,2313,187,0.7371249994321261,80569.33700000081,4,748
quantum,finnhub,schema_alter,quantum_routed,1,1753426110,0.29362745098039217,0.29362745098039217,0.0032773626598474733,0.0,0.022000000171829015,47.1718420089223,52997.718416998396,2500,2398,102,0.43441700108814985,52987.19804100256,4,408
quantum,finnhub,schema_alter,quantum_routed,2,1753426110,0.2838235294117647,0.2838235294117647,0.0024979313000621202,0.0,0.01049999991664663,56.25786736388046,44438.22912500036,2500,2398,102,0.6332079974527005,44430.81966599857,4,408
quantum,finnhub,schema_alter,quantum_routed,3,1753426110,0.24166666666666664,0.24166666666666664,0.0016756469395819724,0.0,0.009291001333622262,52.5750270346026,47551.093000001856,2500,2398,102,0.4350830022303853,47542.896582999674,4,408
quantum,spacex,qwen,quantum_routed,1,1869236560,0.252882944306302,0.252882944306302,0.00352404373706434,0.0,0.0530420002178289,5.720143654566557,437051.96075000276,2500,2363,137,0.5302919998939615,437041.1371670016,4,548
quantum,spacex,qwen,quantum_routed,2,1869236560,0.26717734819924605,0.26717734819924605,0.00450027017619624,0.0,0.05354099994292483,4.779564234011791,523060.23679099965,2500,2363,137,0.5287080020934809,523052.4648329993,4,548
quantum,spacex,qwen,quantum_routed,3,1869236560,0.2627452028911883,0.2627452028911883,0.003132627808308759,0.0,0.023583001166116446,44.090424625916555,56701.65395799995,2500,2363,137,0.52420800057007,56692.796624996845,4,548
quantum,spacex,json_manip,quantum_routed,1,1880403096,0.2627717391304348,0.2627717391304348,0.0031610000247462226,0.0,0.04566700226860121,31.4001226124544,79617.52350000097,2500,2316,184,0.5859160010004416,79605.4573750007,4,736
quantum,spacex,json_manip,quantum_routed,2,1880403096,0.3119565217391304,0.3119565217391304,0.0031254672925886393,0.0,0.043000000005122274,32.703184144684926,76445.1555830019,2500,2316,184,0.5260830002953298,76437.26920900008,4,736
quantum,spacex,json_manip,quantum_routed,3,1880403096,0.2798913043478261,0.2798913043478261,0.0031419781210032575,0.0,0.019290997443022206,30.30125002819503,82504.84708300064,2500,2316,184,0.564666999707697,82496.6491669984,4,736
quantum,spacex,schema_alter,quantum_routed,1,2306848957,0.2875,0.2875,0.01196354176297771,0.0,0.4720409997389652,67.58387666757658,36991.071291999106,2500,2428,72,0.7207909984572325,36979.62779199952,4,288
quantum,spacex,schema_alter,quantum_routed,2,2306848957,0.3013888888888889,0.3013888888888889,0.016290541376899153,0.0,0.5081669987703208,11.394210835887854,219409.66654099975,2500,2428,72,0.37529100154642947,219401.93037500285,4,288
quantum,spacex,schema_alter,quantum_routed,3,2306848957,0.19583333333333333,0.19583333333333333,0.004176555598355157,0.0,0.026458001229912043,25.324719130769854,98717.7779579979,2500,2428,72,0.5023749981774017,98709.62162500291,4,288
quantum,openweather,qwen,quantum_routed,1,2826526034,0.3108,0.3108,0.0032383438665419817,0.0,0.02849999873433262,45.73734169015521,54659.93229200103,2500,2375,125,0.5553330011025537,54648.011332999886,4,500
quantum,openweather,qwen,quantum_routed,2,2826526034,0.2888,0.2888,0.0031326398602686822,0.0,0.056332999520236626,25.026747847808238,99893.12295800119,2500,2375,125,0.5833750001329463,99885.90837499942,4,500
