timestamp,elapsed_seconds,hardware_tier,power_draw_w,gpu_power_w,cpu_power_w,temperature_c,cumulative_kwh,estimated_gCO2e,gpu_energy_draw_joules,cpu_energy_draw_joules,gpu_power_source,cpu_power_source,measurement_quality,assigned_gpu_id,amd_device_path,amd_target_device_path,amd_sensor_relation,gpu_measurement_scope,energy_sensor_owner
2026-08-11T16:23:54Z,1.05,NVIDIA,130.1,130.1,0.0,32,3.8e-05,0.0114,136.34,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:23:55Z,2.12,NVIDIA,130.1,130.1,0.0,32,7.7e-05,0.023,276.39,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:23:56Z,3.13,NVIDIA,130.1,130.1,0.0,32,0.000113,0.0339,406.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:23:57Z,4.14,NVIDIA,130.1,130.1,0.0,32,0.000149,0.0448,538.12,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:23:58Z,5.16,NVIDIA,130.1,130.1,0.0,32,0.000187,0.056,671.71,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:23:59Z,6.18,NVIDIA,130.1,130.1,0.0,32,0.000223,0.067,803.62,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:00Z,7.27,NVIDIA,130.1,130.1,0.0,32,0.000263,0.0788,946.1,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:01Z,8.27,NVIDIA,130.1,130.1,0.0,32,0.000299,0.0897,1076.3,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:02Z,9.33,NVIDIA,130.1,130.1,0.0,32,0.000337,0.1012,1214.34,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:03Z,10.41,NVIDIA,130.1,130.1,0.0,32,0.000376,0.1128,1353.91,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:04Z,11.45,NVIDIA,130.1,130.1,0.0,32,0.000414,0.1241,1489.61,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
