timestamp,elapsed_seconds,hardware_tier,power_draw_w,gpu_power_w,cpu_power_w,temperature_c,cumulative_kwh,estimated_gCO2e,gpu_energy_draw_joules,cpu_energy_draw_joules,gpu_power_source,cpu_power_source,measurement_quality,assigned_gpu_id,amd_device_path,amd_target_device_path,amd_sensor_relation,gpu_measurement_scope,energy_sensor_owner
2026-08-11T16:38:31Z,24.01,NVIDIA,263.2,263.2,0.0,35,0.001858,0.5574,6688.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:32Z,25.01,NVIDIA,305.48,305.48,0.0,36,0.001943,0.5829,6994.58,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:33Z,26.02,NVIDIA,281.67,281.67,0.0,36,0.002021,0.6064,7276.6,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:34Z,27.02,NVIDIA,322.25,322.25,0.0,35,0.002111,0.6333,7599.13,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:35Z,28.02,NVIDIA,311.99,311.99,0.0,36,0.002198,0.6593,7911.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:36Z,29.02,NVIDIA,291.32,291.32,0.0,36,0.002279,0.6836,8202.92,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:37Z,30.02,NVIDIA,247.48,247.48,0.0,35,0.002347,0.7042,8450.51,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:38Z,31.02,NVIDIA,271.2,271.2,0.0,35,0.002423,0.7268,8721.82,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:39Z,32.02,NVIDIA,258.49,258.49,0.0,35,0.002495,0.7484,8980.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:40Z,33.02,NVIDIA,271.42,271.42,0.0,36,0.00257,0.771,9251.98,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:41Z,34.02,NVIDIA,251.97,251.97,0.0,35,0.00264,0.792,9504.06,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:42Z,35.02,NVIDIA,282.62,282.62,0.0,35,0.002719,0.8156,9786.79,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:43Z,36.02,NVIDIA,264.62,264.62,0.0,35,0.002792,0.8376,10051.53,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:44Z,37.02,NVIDIA,278.53,278.53,0.0,35,0.002869,0.8608,10330.2,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:45Z,38.02,NVIDIA,259.07,259.07,0.0,35,0.002941,0.8824,10589.38,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:46Z,39.02,NVIDIA,288.06,288.06,0.0,35,0.003022,0.9065,10877.63,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:47Z,40.02,NVIDIA,280.21,280.21,0.0,35,0.003099,0.9298,11158.05,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:48Z,41.02,NVIDIA,261.91,261.91,0.0,35,0.003172,0.9517,11420.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:49Z,42.03,NVIDIA,288.32,288.32,0.0,35,0.003253,0.9758,11709.12,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:50Z,43.03,NVIDIA,327.95,327.95,0.0,38,0.003344,1.0031,12037.26,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:51Z,44.03,NVIDIA,295.07,295.07,0.0,36,0.003426,1.0277,12332.47,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:52Z,45.03,NVIDIA,305.8,305.8,0.0,35,0.003511,1.0532,12638.4,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:53Z,46.03,NVIDIA,329.76,329.76,0.0,39,0.003602,1.0807,12968.31,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:54Z,47.03,NVIDIA,289.0,289.0,0.0,35,0.003683,1.1048,13257.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:55Z,48.03,NVIDIA,295.24,295.24,0.0,35,0.003765,1.1294,13552.84,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:56Z,49.03,NVIDIA,319.73,319.73,0.0,36,0.003854,1.1561,13872.94,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:57Z,50.03,NVIDIA,273.09,273.09,0.0,35,0.003929,1.1788,14146.19,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:58Z,51.03,NVIDIA,289.56,289.56,0.0,36,0.00401,1.203,14435.89,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:38:59Z,52.03,NVIDIA,301.95,301.95,0.0,35,0.004094,1.2282,14737.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:00Z,53.03,NVIDIA,302.98,302.98,0.0,36,0.004178,1.2534,15041.1,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:01Z,54.03,NVIDIA,303.1,303.1,0.0,35,0.004262,1.2787,15344.34,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:02Z,55.03,NVIDIA,335.46,335.46,0.0,36,0.004356,1.3067,15679.93,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:03Z,56.03,NVIDIA,302.97,302.97,0.0,36,0.00444,1.3319,15983.28,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:04Z,57.03,NVIDIA,318.96,318.96,0.0,36,0.004528,1.3585,16302.48,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:05Z,58.04,NVIDIA,288.27,288.27,0.0,35,0.004609,1.3826,16590.89,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:06Z,59.04,NVIDIA,294.19,294.19,0.0,35,0.004691,1.4072,16886.02,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:07Z,60.04,NVIDIA,312.93,312.93,0.0,36,0.004778,1.4333,17199.09,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:08Z,61.04,NVIDIA,285.1,285.1,0.0,36,0.004857,1.457,17484.31,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:09Z,62.04,NVIDIA,319.36,319.36,0.0,35,0.004945,1.4836,17803.79,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:10Z,63.04,NVIDIA,323.84,323.84,0.0,36,0.005035,1.5106,18127.78,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:11Z,64.04,NVIDIA,303.3,303.3,0.0,35,0.00512,1.5359,18431.2,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:12Z,65.04,NVIDIA,310.56,310.56,0.0,36,0.005206,1.5618,18741.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:13Z,66.04,NVIDIA,283.94,283.94,0.0,35,0.005285,1.5855,19026.03,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:14Z,67.04,NVIDIA,321.33,321.33,0.0,37,0.005374,1.6123,19347.49,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:15Z,68.04,NVIDIA,286.52,286.52,0.0,35,0.005454,1.6362,19634.13,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:16Z,69.04,NVIDIA,321.02,321.02,0.0,37,0.005543,1.6629,19955.27,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:17Z,70.04,NVIDIA,286.23,286.23,0.0,35,0.005623,1.6868,20241.63,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:18Z,71.04,NVIDIA,313.69,313.69,0.0,37,0.00571,1.713,20555.47,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:19Z,72.04,NVIDIA,284.58,284.58,0.0,36,0.005789,1.7367,20840.26,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:20Z,73.05,NVIDIA,283.55,283.55,0.0,35,0.005868,1.7603,21123.92,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:21Z,74.05,NVIDIA,331.98,331.98,0.0,36,0.00596,1.788,21456.06,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:22Z,75.05,NVIDIA,307.14,307.14,0.0,36,0.006045,1.8136,21763.34,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:23Z,76.05,NVIDIA,308.82,308.82,0.0,36,0.006131,1.8394,22072.3,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:24Z,77.05,NVIDIA,281.27,281.27,0.0,35,0.006209,1.8628,22353.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:25Z,78.05,NVIDIA,282.84,282.84,0.0,35,0.006288,1.8864,22636.67,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:26Z,79.05,NVIDIA,292.18,292.18,0.0,35,0.006369,1.9107,22929.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:27Z,80.05,NVIDIA,304.44,304.44,0.0,37,0.006454,1.9361,23233.59,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:28Z,81.05,NVIDIA,298.02,298.02,0.0,36,0.006537,1.961,23531.76,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:29Z,82.05,NVIDIA,326.53,326.53,0.0,36,0.006627,1.9882,23858.5,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:30Z,83.05,NVIDIA,323.91,323.91,0.0,36,0.006717,2.0152,24182.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:31Z,84.05,NVIDIA,296.28,296.28,0.0,36,0.0068,2.0399,24478.96,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:32Z,85.05,NVIDIA,280.31,280.31,0.0,37,0.006878,2.0633,24759.42,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:33Z,86.05,NVIDIA,267.77,267.77,0.0,36,0.006952,2.0856,25027.32,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:34Z,87.05,NVIDIA,272.39,272.39,0.0,35,0.007028,2.1083,25299.86,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:35Z,88.05,NVIDIA,281.75,281.75,0.0,36,0.007106,2.1318,25581.76,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:36Z,89.05,NVIDIA,311.12,311.12,0.0,36,0.007193,2.1578,25893.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:37Z,90.05,NVIDIA,315.19,315.19,0.0,36,0.00728,2.184,26208.37,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:38Z,91.05,NVIDIA,301.23,301.23,0.0,36,0.007364,2.2091,26509.71,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:39Z,92.05,NVIDIA,399.73,399.73,0.0,36,0.007475,2.2425,26909.6,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:40Z,93.05,NVIDIA,330.81,330.81,0.0,36,0.007567,2.27,27240.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:41Z,94.06,NVIDIA,335.04,335.04,0.0,37,0.00766,2.298,27575.76,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:42Z,95.06,NVIDIA,341.14,341.14,0.0,37,0.007755,2.3264,27917.05,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:43Z,96.06,NVIDIA,400.69,400.69,0.0,40,0.007866,2.3598,28317.93,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:44Z,97.06,NVIDIA,364.16,364.16,0.0,37,0.007967,2.3902,28682.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:45Z,98.06,NVIDIA,341.69,341.69,0.0,37,0.008062,2.4187,29024.13,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:46Z,99.06,NVIDIA,340.66,340.66,0.0,37,0.008157,2.4471,29364.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:47Z,100.06,NVIDIA,345.23,345.23,0.0,37,0.008253,2.4759,29710.47,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:48Z,101.06,NVIDIA,413.58,413.58,0.0,37,0.008368,2.5104,30124.31,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:49Z,102.06,NVIDIA,333.97,333.97,0.0,37,0.008461,2.5382,30458.45,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:50Z,103.06,NVIDIA,340.37,340.37,0.0,37,0.008555,2.5666,30799.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:51Z,104.06,NVIDIA,344.78,344.78,0.0,37,0.008651,2.5954,31144.22,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:52Z,105.06,NVIDIA,423.68,423.68,0.0,38,0.008769,2.6307,31568.1,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:53Z,106.06,NVIDIA,316.58,316.58,0.0,37,0.008857,2.6571,31884.84,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:54Z,107.06,NVIDIA,320.36,320.36,0.0,36,0.008946,2.6838,32205.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:55Z,108.06,NVIDIA,323.93,323.93,0.0,37,0.009036,2.7108,32529.78,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:56Z,109.06,NVIDIA,329.76,329.76,0.0,37,0.009128,2.7383,32859.7,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:57Z,110.07,NVIDIA,413.71,413.71,0.0,38,0.009243,2.7728,33273.62,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:58Z,111.07,NVIDIA,324.07,324.07,0.0,37,0.009333,2.7998,33597.88,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:39:59Z,112.07,NVIDIA,323.76,323.76,0.0,37,0.009423,2.8268,33921.8,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:00Z,113.07,NVIDIA,328.39,328.39,0.0,37,0.009514,2.8542,34250.38,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:01Z,114.07,NVIDIA,333.29,333.29,0.0,37,0.009607,2.882,34583.85,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:02Z,115.07,NVIDIA,417.84,417.84,0.0,39,0.009723,2.9168,35001.89,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:03Z,116.07,NVIDIA,319.25,319.25,0.0,37,0.009811,2.9434,35321.29,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:04Z,117.07,NVIDIA,324.19,324.19,0.0,37,0.009902,2.9705,35645.84,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:05Z,118.07,NVIDIA,327.92,327.92,0.0,37,0.009993,2.9978,35974.06,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:06Z,119.07,NVIDIA,331.69,331.69,0.0,37,0.010085,3.0255,36305.93,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:07Z,120.07,NVIDIA,413.69,413.69,0.0,42,0.0102,3.06,36720.02,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:08Z,121.07,NVIDIA,349.27,349.27,0.0,37,0.010297,3.0891,37069.48,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:09Z,122.07,NVIDIA,330.65,330.65,0.0,37,0.010389,3.1167,37400.29,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:10Z,123.07,NVIDIA,334.48,334.48,0.0,37,0.010482,3.1446,37734.95,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:11Z,124.07,NVIDIA,336.99,336.99,0.0,37,0.010576,3.1727,38072.12,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:12Z,125.08,NVIDIA,342.42,342.42,0.0,37,0.010671,3.2012,38414.89,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:13Z,126.08,NVIDIA,427.51,427.51,0.0,37,0.01079,3.2369,38843.09,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:14Z,127.08,NVIDIA,338.07,338.07,0.0,37,0.010884,3.2651,39181.3,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:15Z,128.08,NVIDIA,342.18,342.18,0.0,37,0.010979,3.2936,39523.78,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:16Z,129.08,NVIDIA,347.76,347.76,0.0,37,0.011075,3.3226,39871.75,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:17Z,130.08,NVIDIA,352.01,352.01,0.0,37,0.011173,3.352,40223.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:18Z,131.08,NVIDIA,436.77,436.77,0.0,37,0.011295,3.3884,40660.95,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:19Z,132.08,NVIDIA,332.95,332.95,0.0,37,0.011387,3.4162,40994.09,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:20Z,133.08,NVIDIA,339.16,339.16,0.0,37,0.011482,3.4445,41333.43,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:21Z,134.08,NVIDIA,344.27,344.27,0.0,37,0.011577,3.4732,41677.89,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:22Z,135.08,NVIDIA,348.6,348.6,0.0,37,0.011674,3.5022,42026.7,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:23Z,136.08,NVIDIA,428.7,428.7,0.0,38,0.011793,3.538,42455.61,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:24Z,137.08,NVIDIA,322.44,322.44,0.0,37,0.011883,3.5649,42778.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:25Z,138.08,NVIDIA,328.42,328.42,0.0,37,0.011974,3.5923,43107.1,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:26Z,139.09,NVIDIA,329.89,329.89,0.0,37,0.012066,3.6198,43437.27,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:27Z,140.09,NVIDIA,337.34,337.34,0.0,37,0.01216,3.648,43775.53,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:28Z,141.09,NVIDIA,430.21,430.21,0.0,39,0.01228,3.6839,44206.23,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:29Z,142.09,NVIDIA,329.17,329.17,0.0,37,0.012371,3.7113,44535.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:30Z,143.09,NVIDIA,331.39,331.39,0.0,37,0.012463,3.7389,44867.11,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:31Z,144.09,NVIDIA,337.62,337.62,0.0,37,0.012557,3.7671,45204.89,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:32Z,145.09,NVIDIA,340.47,340.47,0.0,37,0.012652,3.7955,45545.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:33Z,146.09,NVIDIA,353.98,353.98,0.0,37,0.01275,3.825,45899.64,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:34Z,147.09,NVIDIA,418.93,418.93,0.0,37,0.012866,3.8599,46318.75,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:35Z,148.09,NVIDIA,334.12,334.12,0.0,37,0.012959,3.8878,46653.1,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:36Z,149.09,NVIDIA,335.71,335.71,0.0,37,0.013052,3.9157,46988.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:37Z,150.09,NVIDIA,341.13,341.13,0.0,37,0.013147,3.9442,47330.3,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:38Z,151.09,NVIDIA,344.07,344.07,0.0,37,0.013243,3.9729,47674.56,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:39Z,152.09,NVIDIA,451.12,451.12,0.0,38,0.013368,4.0105,48125.91,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:40Z,153.1,NVIDIA,347.3,347.3,0.0,37,0.013465,4.0394,48473.35,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:41Z,154.1,NVIDIA,351.65,351.65,0.0,37,0.013563,4.0688,48825.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:42Z,155.1,NVIDIA,358.23,358.23,0.0,37,0.013662,4.0986,49183.56,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:43Z,156.1,NVIDIA,362.52,362.52,0.0,37,0.013763,4.1289,49546.28,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:40:44Z,157.1,NVIDIA,472.04,472.04,0.0,39,0.013894,4.1682,50018.53,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
