timestamp,elapsed_seconds,hardware_tier,power_draw_w,gpu_power_w,cpu_power_w,temperature_c,cumulative_kwh,estimated_gCO2e,gpu_energy_draw_joules,cpu_energy_draw_joules,gpu_power_source,cpu_power_source,measurement_quality,assigned_gpu_id,amd_device_path,amd_target_device_path,amd_sensor_relation,gpu_measurement_scope,energy_sensor_owner
2026-08-11T16:24:06Z,1.0,NVIDIA,130.1,130.1,0.0,32,3.6e-05,0.0109,130.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:07Z,2.03,NVIDIA,130.1,130.1,0.0,32,7.3e-05,0.022,264.19,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:08Z,3.04,NVIDIA,130.1,130.1,0.0,32,0.00011,0.033,395.67,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:09Z,4.08,NVIDIA,130.1,130.1,0.0,32,0.000148,0.0443,531.11,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:10Z,5.09,NVIDIA,130.09,130.09,0.0,32,0.000184,0.0552,661.83,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:11Z,6.09,NVIDIA,130.1,130.1,0.0,32,0.00022,0.066,792.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:12Z,7.13,NVIDIA,130.1,130.1,0.0,32,0.000257,0.0772,927.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:13Z,8.15,NVIDIA,130.1,130.1,0.0,32,0.000295,0.0884,1060.58,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:14Z,9.19,NVIDIA,130.1,130.1,0.0,32,0.000332,0.0996,1195.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:15Z,10.22,NVIDIA,130.1,130.1,0.0,32,0.000369,0.1108,1329.79,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:16Z,11.25,NVIDIA,130.1,130.1,0.0,32,0.000407,0.122,1463.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-11T16:24:17Z,12.25,NVIDIA,130.1,130.1,0.0,32,0.000443,0.1328,1594.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
