phase,api,chaos_method,reconciler,n_iterations,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,hosseini_mean,hosseini_std,hosseini_min,hosseini_max,latency_mean_ms,latency_std_ms,throughput_mean_pps,throughput_std_pps,throughput_min_pps,throughput_max_pps,total_time_mean_ms,total_time_std_ms,fast_path_latency_mean_ms,fast_path_latency_std_ms,gpu_latency_mean_ms,gpu_latency_std_ms,packets_clean_mean,packets_drifted_mean,batch_size
quantum,openf1,json_manip,quantum_routed,1,0.9073812365531921,0.0,0.9073812365531921,0.9073812365531921,0.9073812961578369,0.0,0.9073812961578369,0.9073812961578369,33.34107820265666,0.0,418.5624178272979,0.0,418.5624178272979,418.5624178272979,5972.824824973941,0.0,90.88787692598999,0.0,5523.6290079774335,0.0,2339.0,161.0,64
quantum,openf1,schema_alter,quantum_routed,1,0.8583676218986511,0.0,0.8583676218986511,0.8583676218986511,0.8583676218986511,0.0,0.8583676218986511,0.8583676218986511,60.56991240546601,0.0,383.71145311391587,0.0,383.71145311391587,383.71145311391587,6515.312429983169,0.0,79.74582107271999,0.0,6065.992652904242,0.0,2402.0,98.0,64
quantum,finnhub,json_manip,quantum_routed,1,0.7821041345596313,0.0,0.7821041345596313,0.7821041345596313,0.7821041345596313,0.0,0.7821041345596313,0.7821041345596313,37.858897692342175,0.0,379.3998133214858,0.0,379.3998133214858,379.3998133214858,6589.3548500025645,0.0,41.08060197904706,0.0,6494.493587990291,0.0,2336.0,164.0,64
quantum,openf1,qwen,quantum_routed,1,0.854607343673706,0.0,0.854607343673706,0.854607343673706,0.854607343673706,0.0,0.854607343673706,0.854607343673706,45.306600395124406,0.0,338.757026598915,0.0,338.757026598915,338.757026598915,7379.920721054077,0.0,68.45396291464567,0.0,7084.2318799113855,0.0,2350.0,150.0,64
quantum,finnhub,qwen,quantum_routed,1,0.7508023381233215,0.0,0.7508023381233215,0.7508023381233215,0.7508023381233215,0.0,0.7508023381233215,0.7508023381233215,55.84261118738841,0.0,325.7925177376681,0.0,325.7925177376681,325.7925177376681,7673.595505999401,0.0,105.23446695879102,0.0,7509.459658060223,0.0,2370.0,130.0,64
quantum,finnhub,schema_alter,quantum_routed,1,0.7660303711891174,0.0,0.7660303711891174,0.7660303711891174,0.7660303711891174,0.0,0.7660303711891174,0.7660303711891174,74.432859981943,0.0,301.3146876493106,0.0,301.3146876493106,301.3146876493106,8296.973571064882,0.0,111.37783993035555,0.0,8142.734726076014,0.0,2396.0,104.0,64
quantum,spacex,schema_alter,quantum_routed,1,0.7840275764465332,0.0,0.7840275764465332,0.7840275764465332,0.784027636051178,0.0,0.784027636051178,0.784027636051178,34.750575401833174,0.0,952.099986385332,0.0,952.099986385332,952.099986385332,2625.7746410556138,0.0,19.247935037128627,0.0,2584.140063961968,0.0,2428.0,72.0,64
quantum,spacex,qwen,quantum_routed,1,0.8179329633712769,0.0,0.8179329633712769,0.8179329633712769,0.8179329633712769,0.0,0.8179329633712769,0.8179329633712769,26.145140558861904,0.0,666.8593925791603,0.0,666.8593925791603,666.8593925791603,3748.916230048053,0.0,19.546955008991063,0.0,3705.129921087064,0.0,2363.0,137.0,64
quantum,openweather,qwen,quantum_routed,1,0.8205422163009644,0.0,0.8205422163009644,0.8205422163009644,0.8205422163009644,0.0,0.8205422163009644,0.8205422163009644,23.866674216533795,0.0,930.5520562150452,0.0,930.5520562150452,930.5520562150452,2686.57726701349,0.0,19.97245999518782,0.0,2641.9142079539597,0.0,2393.0,107.0,64
quantum,openweather,schema_alter,quantum_routed,1,0.826852023601532,0.0,0.826852023601532,0.826852023601532,0.826852023601532,0.0,0.826852023601532,0.826852023601532,32.463229088871564,0.0,1339.7412693957003,0.0,1339.7412693957003,1339.7412693957003,1866.0319399787113,0.0,19.665044033899903,0.0,1823.6100879730657,0.0,2446.0,54.0,64
quantum,spacex,json_manip,quantum_routed,1,0.8716977834701538,0.0,0.8716977834701538,0.8716977834701538,0.8716977834701538,0.0,0.8716977834701538,0.8716977834701538,74.12106227623198,0.0,180.82046759408476,0.0,180.82046759408476,180.82046759408476,13825.868460931815,0.0,19.582735025323927,0.0,13783.408122952096,0.0,2316.0,184.0,64
quantum,openweather,json_manip,quantum_routed,1,0.8429937362670898,0.0,0.8429937362670898,0.8429937362670898,0.8429937362670898,0.0,0.8429937362670898,0.8429937362670898,156.10623153023448,0.0,106.60837584090447,0.0,106.60837584090447,106.60837584090447,23450.31504589133,0.0,19.95808200445026,0.0,23405.441869981587,0.0,2351.0,149.0,64
quantum,hockey_nhl,schema_alter,quantum_routed,1,0.7474010996618793,0.0,0.7474010996618793,0.7474010996618793,0.7474010996618793,0.0,0.7474010996618793,0.7474010996618793,0.3023211862526688,0.0,283.11733308934544,0.0,283.11733308934544,283.11733308934544,8830.261194962077,0.0,6486.273027025163,0.0,87.77844801079482,0.0,2449.0,51.0,64
quantum,hockey_nhl,qwen,quantum_routed,1,0.8827980756759644,0.0,0.8827980756759644,0.8827980756759644,0.8827980756759644,0.0,0.8827980756759644,0.8827980756759644,184.0054094242462,0.0,79.98104740933749,0.0,79.98104740933749,79.98104740933749,31257.405110052787,0.0,6431.138543062843,0.0,22972.54533797968,0.0,2377.0,123.0,64
quantum,hockey_nhl,json_manip,quantum_routed,1,0.9239377379417419,0.0,0.9239377379417419,0.9239377379417419,0.9239377379417419,0.0,0.9239377379417419,0.9239377379417419,74.40048714696958,0.0,109.99058080788447,0.0,109.99058080788447,109.99058080788447,22729.219008004293,0.0,6455.7254910469055,0.0,14120.540028088726,0.0,2315.0,185.0,64
quantum,clinical,json_manip,quantum_routed,1,0.875519871711731,0.0,0.875519871711731,0.875519871711731,0.875519871711731,0.0,0.875519871711731,0.875519871711731,230.81988370686304,0.0,66.93827909430159,0.0,66.93827909430159,66.93827909430159,37347.83794602845,0.0,24.056038935668766,0.0,37295.80187890679,0.0,2340.0,160.0,64
quantum,clinical,qwen,quantum_routed,1,0.8194059729576111,0.0,0.8194059729576111,0.8194059729576111,0.8194059729576111,0.0,0.8194059729576111,0.8194059729576111,312.99755479209125,0.0,62.663821822548414,0.0,62.663821822548414,62.663821822548414,39895.428132032976,0.0,23.507114965468645,0.0,39845.16945295036,0.0,2375.0,125.0,64
quantum,clinical,schema_alter,quantum_routed,1,0.7696965932846069,0.0,0.7696965932846069,0.7696965932846069,0.7696965932846069,0.0,0.7696965932846069,0.7696965932846069,618.676552462575,0.0,60.90682239440294,0.0,60.90682239440294,60.90682239440294,41046.304859104566,0.0,23.227442055940628,0.0,40998.149016988464,0.0,2434.0,66.0,64
quantum,football_uefa,qwen,quantum_routed,1,0.8854393362998962,0.0,0.8854393362998962,0.8854393362998962,0.8854393362998962,0.0,0.8854393362998962,0.8854393362998962,41.69761595617541,0.0,383.30009376641374,0.0,383.30009376641374,383.30009376641374,6522.3046919563785,0.0,1096.3306099874899,0.0,5067.511382047087,0.0,2381.0,119.0,64
quantum,smartcity_transit,qwen,quantum_routed,1,0.8762865662574768,0.0,0.8762865662574768,0.8762865662574768,0.8762865662574768,0.0,0.8762865662574768,0.8762865662574768,4.235326816024821,0.0,2910.68032453754,0.0,2910.68032453754,2910.68032453754,858.9057269273326,0.0,110.04965601023287,0.0,669.0135620301589,0.0,2374.0,126.0,64
quantum,aviation_opensky,schema_alter,quantum_routed,1,0.6213335394859314,0.0,0.6213335394859314,0.6213335394859314,0.6213335394859314,0.0,0.6213335394859314,0.6213335394859314,117.35252041369677,0.0,246.7156089409215,0.0,246.7156089409215,246.7156089409215,10133.124575018883,0.0,1141.9701429549605,0.0,8869.537526974455,0.0,2425.0,75.0,64
quantum,smartcity_transit,schema_alter,quantum_routed,1,0.8357620673257711,0.0,0.8357620673257711,0.8357620673257711,0.8357620673257711,0.0,0.8357620673257711,0.8357620673257711,0.1951865880273101,0.0,10286.714135801385,0.0,10286.714135801385,10286.714135801385,243.0319309933111,0.0,107.7789319679141,0.0,64.41592297051102,0.0,2418.0,82.0,64
quantum,football_uefa,schema_alter,quantum_routed,1,0.9012680649757385,0.0,0.9012680649757385,0.9012680649757385,0.9012680649757385,0.0,0.9012680649757385,0.9012680649757385,23.365899868012704,0.0,592.5487621701199,0.0,592.5487621701199,592.5487621701199,4219.062058022246,0.0,1114.7026100661606,0.0,2206.944696023129,0.0,2409.0,91.0,64
quantum,football_uefa,json_manip,quantum_routed,1,0.9235467910766602,0.0,0.9235467910766602,0.9235467910766602,0.9235467910766602,0.0,0.9235467910766602,0.9235467910766602,28.742473218277688,0.0,399.1266990922662,0.0,399.1266990922662,399.1266990922662,6263.675183057785,0.0,1093.9209290081635,0.0,4836.674394900911,0.0,2336.0,164.0,64
quantum,aviation_opensky,qwen,quantum_routed,1,0.5293578505516052,0.0,0.5293578505516052,0.5293578505516052,0.5293578505516052,0.0,0.5293578505516052,0.5293578505516052,116.98870412971175,0.0,176.66264121481055,0.0,176.66264121481055,176.66264121481055,14151.26584097743,0.0,1158.4568930556998,0.0,12860.50468601752,0.0,2391.0,109.0,64
quantum,smartcity_transit,json_manip,quantum_routed,1,0.9393579959869385,0.0,0.9393579959869385,0.9393579959869385,0.9393579959869385,0.0,0.9393579959869385,0.9393579959869385,6.290428964450076,0.0,1864.2359269510325,0.0,1864.2359269510325,1864.2359269510325,1341.0319819813594,0.0,109.81824609916657,0.0,1158.862613956444,0.0,2339.0,161.0,64
quantum,aviation_opensky,json_manip,quantum_routed,1,0.5478788614273071,0.0,0.5478788614273071,0.5478788614273071,0.5478788614273071,0.0,0.5478788614273071,0.5478788614273071,69.95612113863568,0.0,193.51527266697408,0.0,193.51527266697408,193.51527266697408,12918.876973097213,0.0,1152.2783220279962,0.0,11644.999098032713,0.0,2335.0,165.0,64
