phase,api,chaos_method,reconciler,n_iterations,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,hosseini_mean,hosseini_std,hosseini_min,hosseini_max,latency_mean_ms,latency_std_ms,throughput_mean_pps,throughput_std_pps,throughput_min_pps,throughput_max_pps,total_time_mean_ms,total_time_std_ms,fast_path_latency_mean_ms,fast_path_latency_std_ms,gpu_latency_mean_ms,gpu_latency_std_ms,packets_clean_mean,packets_drifted_mean,batch_size
quantum,openf1,qwen,quantum_routed,1,0.6064708019253474,0.0,0.6064708019253474,0.6064708019253474,0.6064708019253474,0.0,0.6064708019253474,0.6064708019253474,0.022263494063192953,0.0,6664.702800954364,0.0,6664.702800954364,6664.702800954364,375.11049999739043,0.0,0.39283401565626264,0.0,362.6830000139307,0.0,2423.0,77.0,4
quantum,openf1,json_manip,quantum_routed,1,0.7550374531835207,0.0,0.7550374531835207,0.7550374531835207,0.7550374531835207,0.0,0.7550374531835207,0.7550374531835207,0.019667695637457492,0.0,29630.288083445597,0.0,29630.288083445597,29630.288083445597,84.37312499154359,0.0,0.41695800609886646,0.0,72.1016250026878,0.0,2411.0,89.0,4
quantum,openf1,schema_alter,quantum_routed,1,0.6506122448979592,0.0,0.6506122448979592,0.6506122448979592,0.6506122448979592,0.0,0.6506122448979592,0.6506122448979592,0.021241468672013403,0.0,49529.22472074161,0.0,49529.22472074161,49529.22472074161,50.475249998271465,0.0,0.454249995527789,0.0,38.575166021473706,0.0,2451.0,49.0,4
quantum,finnhub,qwen,quantum_routed,1,0.4871212121212121,0.0,0.4871212121212121,0.4871212121212121,0.4871212121212121,0.0,0.4871212121212121,0.4871212121212121,0.005250028069977733,0.0,44814.278153516105,0.0,44814.278153516105,44814.278153516105,55.78579200664535,0.0,0.2625840133987367,0.0,47.90020899963565,0.0,2434.0,66.0,4
quantum,finnhub,json_manip,quantum_routed,1,0.5872093023255814,0.0,0.5872093023255814,0.5872093023255814,0.5872093023255814,0.0,0.5872093023255814,0.5872093023255814,0.005769792085968305,0.0,35306.66222989112,0.0,35306.66222989112,35306.66222989112,70.80816599773243,0.0,0.2735000161919743,0.0,62.9233329964336,0.0,2414.0,86.0,4
quantum,finnhub,schema_alter,quantum_routed,1,0.47647058823529415,0.0,0.47647058823529415,0.47647058823529415,0.47647058823529415,0.0,0.47647058823529415,0.47647058823529415,0.00823780554164128,0.0,29350.96193822261,0.0,29350.96193822261,29350.96193822261,85.17608401598409,0.0,0.8969579939730465,0.0,59.79375002789311,0.0,2449.0,51.0,4
quantum,spacex,qwen,quantum_routed,1,0.46826923076923077,0.0,0.46826923076923077,0.46826923076923077,0.46826923076923077,0.0,0.46826923076923077,0.46826923076923077,0.0064855389959680345,0.0,54837.288240592155,0.0,54837.288240592155,54837.288240592155,45.589416986331344,0.0,0.25954097509384155,0.0,37.848291016416624,0.0,2448.0,52.0,4
quantum,spacex,json_manip,quantum_routed,1,0.5159574468085106,0.0,0.5159574468085106,0.5159574468085106,0.5159574468085106,0.0,0.5159574468085106,0.5159574468085106,0.006079808140094293,0.0,33497.56429731626,0.0,33497.56429731626,33497.56429731626,74.63229200220667,0.0,0.27291697915643454,0.0,67.17770898831077,0.0,2406.0,94.0,4
quantum,spacex,schema_alter,quantum_routed,1,0.23974358974358978,0.0,0.23974358974358978,0.23974358974358978,0.23974358974358978,0.0,0.23974358974358978,0.23974358974358978,0.004190179961136518,0.0,68811.7585338876,0.0,68811.7585338876,68811.7585338876,36.331000010250136,0.0,0.2837499778252095,0.0,28.70533399982378,0.0,2461.0,39.0,4
quantum,openweather,qwen,quantum_routed,1,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,0.005919819655404849,0.0,43721.26212133124,0.0,43721.26212133124,43721.26212133124,57.18041700311005,0.0,0.3098339948337525,0.0,49.19020799570717,0.0,2434.0,66.0,4
