timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:10:54.614146Z,openmeteo,3,short,100hz,schema,high,1,100.0,30000,14.511051332985517,14.51112275000196,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,381,0.27296587926509186,1.0,147.7064169885125,0.06770186565948401,0.6317818429481699,0.6420450436284502,"{""levenshtein_latency"": 0.0002639903846153846, ""regex_latency"": 0.004735596153846154, ""bert_latency"": 130.67417908594228, ""gemma_latency"": 8.81053166365466, ""levenshtein_confidence"": 1.5555555555555556, ""regex_confidence"": 0.0, ""bert_confidence"": 0.6289227449518084, ""gemma_confidence"": 0.95}"
