timestamp,api,run_number,packet_profile,frequency_profile,chaos_strategy,chaos_level,concurrency,throughput_pps,total_packets,elapsed_seconds,total_runtime_sec,selected_device,actual_device,hardware_model,cloud_platform,bootstrap_status,bootstrap_initialization_time,total_drift_events,detection_rate,recovery_score,p95_latency_ms,latency_score,resilience_P,resilience_P2,averages
2026-05-20T18:10:23.995968Z,openmeteo,1,short,100hz,schema,high,1,100.0,30000,13.52049020898994,13.520587334001902,gpu,MPS,Apple Silicon (arm),local,fresh_install,6.24,349,0.2979942693409742,1.0,125.97679201280698,0.07937970034181681,0.6403745074036069,0.6513052358535647,"{""levenshtein_latency"": 0.000738, ""regex_latency"": 0.015287634615384616, ""bert_latency"": 121.39570429784587, ""gemma_latency"": 8.500280834246391, ""levenshtein_confidence"": 1.5555555555555556, ""regex_confidence"": 0.0, ""bert_confidence"": 0.6289227449518084, ""gemma_confidence"": 0.95}"
